in s,C1 in V
-2.35147E-01,-2.27609E+00
-2.35144E-01,-2.27655E+00
-2.35141E-01,-2.27746E+00
-2.35137E-01,-2.27868E+00
-2.35134E-01,-2.27815E+00
-2.35131E-01,-2.27983E+00
-2.35127E-01,-2.27990E+00
-2.35124E-01,-2.28051E+00
-2.35121E-01,-2.28074E+00
-2.35117E-01,-2.28090E+00
-2.35114E-01,-2.28173E+00
-2.35111E-01,-2.28166E+00
-2.35108E-01,-2.28273E+00
-2.35104E-01,-2.28265E+00
-2.35101E-01,-2.28357E+00
-2.35098E-01,-2.28379E+00
-2.35094E-01,-2.28387E+00
-2.35091E-01,-2.28372E+00
-2.35088E-01,-2.28410E+00
-2.35084E-01,-2.28509E+00
-2.35081E-01,-2.28486E+00
-2.35078E-01,-2.28517E+00
-2.35075E-01,-2.28517E+00
-2.35071E-01,-2.28555E+00
-2.35068E-01,-2.28593E+00
-2.35065E-01,-2.28601E+00
-2.35061E-01,-2.28654E+00
-2.35058E-01,-2.28654E+00
-2.35055E-01,-2.28784E+00
-2.35052E-01,-2.28837E+00
-2.35048E-01,-2.28837E+00
-2.35045E-01,-2.28898E+00
-2.35042E-01,-2.28837E+00
-2.35038E-01,-2.28860E+00
-2.35035E-01,-2.28791E+00
-2.35032E-01,-2.28852E+00
-2.35028E-01,-2.28845E+00
-2.35025E-01,-2.28936E+00
-2.35022E-01,-2.28807E+00
-2.35019E-01,-2.28875E+00
-2.35015E-01,-2.28868E+00
-2.35012E-01,-2.28982E+00
-2.35009E-01,-2.28898E+00
-2.35005E-01,-2.28952E+00
-2.35002E-01,-2.28952E+00
-2.34999E-01,-2.28952E+00
-2.34995E-01,-2.29112E+00
-2.34992E-01,-2.29150E+00
-2.34989E-01,-2.29181E+00
-2.34986E-01,-2.29234E+00
-2.34982E-01,-2.29257E+00
-2.34979E-01,-2.29226E+00
-2.34976E-01,-2.29226E+00
-2.34972E-01,-2.29287E+00
-2.34969E-01,-2.29303E+00
-2.34966E-01,-2.29341E+00
-2.34963E-01,-2.29356E+00
