in s,C1 in V
-2.35335E-01,-1.63499E+00
-2.35332E-01,-1.63774E+00
-2.35328E-01,-1.63995E+00
-2.35325E-01,-1.64224E+00
-2.35322E-01,-1.64323E+00
-2.35318E-01,-1.64567E+00
-2.35315E-01,-1.64689E+00
-2.35312E-01,-1.64834E+00
-2.35309E-01,-1.65124E+00
-2.35305E-01,-1.65300E+00
-2.35302E-01,-1.65559E+00
-2.35299E-01,-1.65803E+00
-2.35295E-01,-1.65971E+00
-2.35292E-01,-1.66108E+00
-2.35289E-01,-1.66291E+00
-2.35286E-01,-1.66475E+00
-2.35282E-01,-1.66612E+00
-2.35279E-01,-1.66841E+00
-2.35276E-01,-1.67092E+00
-2.35272E-01,-1.67360E+00
-2.35269E-01,-1.67634E+00
-2.35266E-01,-1.67886E+00
-2.35262E-01,-1.68084E+00
-2.35259E-01,-1.68260E+00
-2.35256E-01,-1.68412E+00
-2.35253E-01,-1.68603E+00
-2.35249E-01,-1.68855E+00
-2.35246E-01,-1.69023E+00
-2.35243E-01,-1.69206E+00
-2.35239E-01,-1.69465E+00
-2.35236E-01,-1.69686E+00
-2.35233E-01,-1.69976E+00
-2.35230E-01,-1.70098E+00
-2.35226E-01,-1.70335E+00
-2.35223E-01,-1.70449E+00
-2.35220E-01,-1.70671E+00
-2.35216E-01,-1.70869E+00
-2.35213E-01,-1.71067E+00
-2.35210E-01,-1.71220E+00
-2.35206E-01,-1.71441E+00
-2.35203E-01,-1.71609E+00
-2.35200E-01,-1.71800E+00
-2.35197E-01,-1.71930E+00
-2.35193E-01,-1.72166E+00
-2.35190E-01,-1.72380E+00
-2.35187E-01,-1.72525E+00
-2.35183E-01,-1.72723E+00
-2.35180E-01,-1.72883E+00
-2.35177E-01,-1.73082E+00
-2.35173E-01,-1.73165E+00
-2.35170E-01,-1.73448E+00
-2.35167E-01,-1.73677E+00
-2.35164E-01,-1.73928E+00
-2.35160E-01,-1.74073E+00
-2.35157E-01,-1.74295E+00
-2.35154E-01,-1.74493E+00
-2.35150E-01,-1.74752E+00
-2.35147E-01,-1.74897E+00
-2.35144E-01,-1.75080E+00
-2.35141E-01,-1.75256E+00
-2.35137E-01,-1.75325E+00
-2.35134E-01,-1.75538E+00
-2.35131E-01,-1.75759E+00
-2.35127E-01,-1.75882E+00
-2.35124E-01,-1.76057E+00
-2.35121E-01,-1.76225E+00
-2.35117E-01,-1.76393E+00
-2.35114E-01,-1.76606E+00
-2.35111E-01,-1.76774E+00
-2.35108E-01,-1.76919E+00
-2.35104E-01,-1.77194E+00
-2.35101E-01,-1.77476E+00
-2.35098E-01,-1.77613E+00
-2.35094E-01,-1.77858E+00
-2.35091E-01,-1.78048E+00
-2.35088E-01,-1.78193E+00
-2.35084E-01,-1.78338E+00
-2.35081E-01,-1.78590E+00
-2.35078E-01,-1.78598E+00
-2.35075E-01,-1.78865E+00
-2.35071E-01,-1.79063E+00
-2.35068E-01,-1.79284E+00
-2.35065E-01,-1.79460E+00
-2.35061E-01,-1.79567E+00
-2.35058E-01,-1.79811E+00
-2.35055E-01,-1.79956E+00
-2.35052E-01,-1.80139E+00
-2.35048E-01,-1.80314E+00
-2.35045E-01,-1.80627E+00
-2.35042E-01,-1.80810E+00
-2.35038E-01,-1.80955E+00
-2.35035E-01,-1.81092E+00
-2.35032E-01,-1.81329E+00
-2.35028E-01,-1.81565E+00
-2.35025E-01,-1.81665E+00
-2.35022E-01,-1.81855E+00
-2.35019E-01,-1.82100E+00
-2.35015E-01,-1.82199E+00
-2.35012E-01,-1.82412E+00
-2.35009E-01,-1.82595E+00
-2.35005E-01,-1.82733E+00
-2.35002E-01,-1.82840E+00
-2.34999E-01,-1.83053E+00
-2.34995E-01,-1.83038E+00
-2.34992E-01,-1.83236E+00
-2.34989E-01,-1.83480E+00
-2.34986E-01,-1.83656E+00
-2.34982E-01,-1.83885E+00
-2.34979E-01,-1.84106E+00
-2.34976E-01,-1.84243E+00
-2.34972E-01,-1.84480E+00
-2.34969E-01,-1.84587E+00
-2.34966E-01,-1.84823E+00
-2.34963E-01,-1.85052E+00
-2.34959E-01,-1.85197E+00
-2.34956E-01,-1.85373E+00
-2.34953E-01,-1.85456E+00
-2.34949E-01,-1.85563E+00
-2.34946E-01,-1.85746E+00
-2.34943E-01,-1.86013E+00
-2.34939E-01,-1.86158E+00
-2.34936E-01,-1.86319E+00
-2.34933E-01,-1.86402E+00
-2.34930E-01,-1.86586E+00
-2.34926E-01,-1.86700E+00
-2.34923E-01,-1.86853E+00
-2.34920E-01,-1.86876E+00
-2.34916E-01,-1.87165E+00
-2.34913E-01,-1.87226E+00
-2.34910E-01,-1.87356E+00
-2.34906E-01,-1.87425E+00
-2.34903E-01,-1.87547E+00
-2.34900E-01,-1.87707E+00
-2.34897E-01,-1.87814E+00
-2.34893E-01,-1.87951E+00
-2.34890E-01,-1.88104E+00
-2.34887E-01,-1.88264E+00
-2.34883E-01,-1.88371E+00
-2.34880E-01,-1.88630E+00
-2.34877E-01,-1.88745E+00
-2.34874E-01,-1.88920E+00
-2.34870E-01,-1.89065E+00
-2.34867E-01,-1.89218E+00
-2.34864E-01,-1.89241E+00
-2.34860E-01,-1.89470E+00
-2.34857E-01,-1.89645E+00
-2.34854E-01,-1.89744E+00
-2.34850E-01,-1.89897E+00
-2.34847E-01,-1.90019E+00
-2.34844E-01,-1.90164E+00
-2.34841E-01,-1.90316E+00
-2.34837E-01,-1.90393E+00
-2.34834E-01,-1.90606E+00
-2.34831E-01,-1.90705E+00
-2.34827E-01,-1.90866E+00
-2.34824E-01,-1.91011E+00
-2.34821E-01,-1.91201E+00
-2.34818E-01,-1.91331E+00
-2.34814E-01,-1.91499E+00
-2.34811E-01,-1.91667E+00
-2.34808E-01,-1.91850E+00
-2.34804E-01,-1.91972E+00
-2.34801E-01,-1.92079E+00
-2.34798E-01,-1.92247E+00
-2.34794E-01,-1.92338E+00
-2.34791E-01,-1.92491E+00
-2.34788E-01,-1.92575E+00
-2.34785E-01,-1.92781E+00
-2.34781E-01,-1.92949E+00
-2.34778E-01,-1.93109E+00
-2.34775E-01,-1.93269E+00
-2.34771E-01,-1.93338E+00
-2.34768E-01,-1.93490E+00
-2.34765E-01,-1.93635E+00
-2.34761E-01,-1.93788E+00
-2.34758E-01,-1.93963E+00
-2.34755E-01,-1.94123E+00
-2.34752E-01,-1.94215E+00
-2.34748E-01,-1.94261E+00
-2.34745E-01,-1.94398E+00
-2.34742E-01,-1.94429E+00
-2.34738E-01,-1.94535E+00
-2.34735E-01,-1.94673E+00
-2.34732E-01,-1.94810E+00
-2.34729E-01,-1.94978E+00
-2.34725E-01,-1.95077E+00
-2.34722E-01,-1.95161E+00
-2.34719E-01,-1.95352E+00
-2.34715E-01,-1.95474E+00
-2.34712E-01,-1.95604E+00
-2.34709E-01,-1.95787E+00
-2.34705E-01,-1.95901E+00
-2.34702E-01,-1.96107E+00
-2.34699E-01,-1.96336E+00
-2.34696E-01,-1.96397E+00
-2.34692E-01,-1.96504E+00
-2.34689E-01,-1.96634E+00
-2.34686E-01,-1.96748E+00
-2.34682E-01,-1.96862E+00
-2.34679E-01,-1.96855E+00
-2.34676E-01,-1.96984E+00
-2.34672E-01,-1.97152E+00
-2.34669E-01,-1.97206E+00
-2.34666E-01,-1.97419E+00
-2.34663E-01,-1.97549E+00
-2.34659E-01,-1.97717E+00
-2.34656E-01,-1.97808E+00
-2.34653E-01,-1.97900E+00
-2.34649E-01,-1.98014E+00
-2.34646E-01,-1.98312E+00
-2.34643E-01,-1.98434E+00
-2.34640E-01,-1.98571E+00
-2.34636E-01,-1.98732E+00
-2.34633E-01,-1.98785E+00
-2.34630E-01,-1.98869E+00
-2.34626E-01,-1.99037E+00
-2.34623E-01,-1.99121E+00
-2.34620E-01,-1.99250E+00
-2.34616E-01,-1.99281E+00
-2.34613E-01,-1.99418E+00
-2.34610E-01,-1.99548E+00
-2.34607E-01,-1.99578E+00
-2.34603E-01,-1.99617E+00
-2.34600E-01,-1.99784E+00
-2.34597E-01,-1.99907E+00
-2.34593E-01,-1.99960E+00
-2.34590E-01,-2.00242E+00
-2.34587E-01,-2.00326E+00
-2.34583E-01,-2.00479E+00
-2.34580E-01,-2.00547E+00
-2.34577E-01,-2.00631E+00
-2.34574E-01,-2.00746E+00
-2.34570E-01,-2.00860E+00
-2.34567E-01,-2.00944E+00
-2.34564E-01,-2.01081E+00
-2.34560E-01,-2.01127E+00
-2.34557E-01,-2.01280E+00
-2.34554E-01,-2.01280E+00
-2.34551E-01,-2.01379E+00
-2.34547E-01,-2.01486E+00
-2.34544E-01,-2.01600E+00
-2.34541E-01,-2.01738E+00
-2.34537E-01,-2.01829E+00
-2.34534E-01,-2.01921E+00
-2.34531E-01,-2.02027E+00
-2.34527E-01,-2.02165E+00
-2.34524E-01,-2.02333E+00
-2.34521E-01,-2.02432E+00
-2.34518E-01,-2.02516E+00
-2.34514E-01,-2.02676E+00
-2.34511E-01,-2.02913E+00
-2.34508E-01,-2.01852E+00
-2.34504E-01,-2.01242E+00
-2.34501E-01,-2.00647E+00
-2.34498E-01,-2.00059E+00
-2.34494E-01,-1.99464E+00
-2.34491E-01,-1.98861E+00
-2.34488E-01,-1.98320E+00
-2.34485E-01,-1.97793E+00
-2.34481E-01,-1.97137E+00
-2.34478E-01,-1.96580E+00
-2.34475E-01,-1.96054E+00
-2.34471E-01,-1.95367E+00
-2.34468E-01,-1.94863E+00
-2.34465E-01,-1.94284E+00
-2.34462E-01,-1.93757E+00
-2.34458E-01,-1.93261E+00
-2.34455E-01,-1.92651E+00
-2.34452E-01,-1.92056E+00
-2.34448E-01,-1.91568E+00
-2.34445E-01,-1.90927E+00
-2.34442E-01,-1.90431E+00
-2.34438E-01,-1.89904E+00
-2.34435E-01,-1.89309E+00
-2.34432E-01,-1.88714E+00
-2.34429E-01,-1.88119E+00
-2.34425E-01,-1.87631E+00
-2.34422E-01,-1.86944E+00
-2.34419E-01,-1.86448E+00
-2.34415E-01,-1.85876E+00
-2.34412E-01,-1.85350E+00
-2.34409E-01,-1.84770E+00
-2.34406E-01,-1.84282E+00
-2.34402E-01,-1.83725E+00
-2.34399E-01,-1.83168E+00
-2.34396E-01,-1.82702E+00
-2.34392E-01,-1.82138E+00
-2.34389E-01,-1.81688E+00
-2.34386E-01,-1.81100E+00
-2.34382E-01,-1.80680E+00
-2.34379E-01,-1.80078E+00
-2.34376E-01,-1.79521E+00
-2.34373E-01,-1.79002E+00
-2.34369E-01,-1.78468E+00
-2.34366E-01,-1.77880E+00
-2.34363E-01,-1.77369E+00
-2.34359E-01,-1.76850E+00
-2.34356E-01,-1.76355E+00
-2.34353E-01,-1.75973E+00
-2.34349E-01,-1.75401E+00
-2.34346E-01,-1.75035E+00
-2.34343E-01,-1.74462E+00
-2.34340E-01,-1.73959E+00
-2.34336E-01,-1.73516E+00
-2.34333E-01,-1.72990E+00
-2.34330E-01,-1.72425E+00
-2.34326E-01,-1.71891E+00
-2.34323E-01,-1.71403E+00
-2.34320E-01,-1.70861E+00
-2.34317E-01,-1.70366E+00
-2.34313E-01,-1.69854E+00
-2.34310E-01,-1.69389E+00
-2.34307E-01,-1.68962E+00
-2.34303E-01,-1.68496E+00
-2.34300E-01,-1.68069E+00
-2.34297E-01,-1.67596E+00
-2.34293E-01,-1.67062E+00
-2.34290E-01,-1.66619E+00
-2.34287E-01,-1.66177E+00
-2.34284E-01,-1.65727E+00
-2.34280E-01,-1.65246E+00
-2.34277E-01,-1.64712E+00
-2.34274E-01,-1.64262E+00
-2.34270E-01,-1.63758E+00
-2.34267E-01,-1.63301E+00
-2.34264E-01,-1.62812E+00
-2.34260E-01,-1.62271E+00
-2.34257E-01,-1.61851E+00
-2.34254E-01,-1.61325E+00
-2.34251E-01,-1.60844E+00
-2.34247E-01,-1.60379E+00
-2.34244E-01,-1.59822E+00
-2.34241E-01,-1.59448E+00
-2.34237E-01,-1.58937E+00
-2.34234E-01,-1.58509E+00
-2.34231E-01,-1.58059E+00
-2.34228E-01,-1.57556E+00
-2.34224E-01,-1.57144E+00
-2.34221E-01,-1.56602E+00
-2.34218E-01,-1.56030E+00
-2.34214E-01,-1.55618E+00
-2.34211E-01,-1.55091E+00
-2.34208E-01,-1.54672E+00
-2.34204E-01,-1.54168E+00
-2.34201E-01,-1.53779E+00
-2.34198E-01,-1.53360E+00
-2.34195E-01,-1.52871E+00
-2.34191E-01,-1.52444E+00
-2.34188E-01,-1.51994E+00
-2.34185E-01,-1.51635E+00
-2.34181E-01,-1.51147E+00
-2.34178E-01,-1.50567E+00
-2.34175E-01,-1.50216E+00
-2.34171E-01,-1.49697E+00
-2.34168E-01,-1.49339E+00
-2.34165E-01,-1.48881E+00
-2.34162E-01,-1.48446E+00
-2.34158E-01,-1.48065E+00
-2.34155E-01,-1.47653E+00
-2.34152E-01,-1.47187E+00
-2.34148E-01,-1.46783E+00
-2.34145E-01,-1.46394E+00
-2.34142E-01,-1.46020E+00
-2.34139E-01,-1.45539E+00
-2.34135E-01,-1.45082E+00
-2.34132E-01,-1.44754E+00
-2.34129E-01,-1.44281E+00
-2.34125E-01,-1.43930E+00
-2.34122E-01,-1.43441E+00
-2.34119E-01,-1.43007E+00
-2.34115E-01,-1.42518E+00
-2.34112E-01,-1.42129E+00
-2.34109E-01,-1.41801E+00
-2.34106E-01,-1.41442E+00
-2.34102E-01,-1.40924E+00
-2.34099E-01,-1.40481E+00
-2.34096E-01,-1.40001E+00
-2.34092E-01,-1.39573E+00
-2.34089E-01,-1.39215E+00
-2.34086E-01,-1.38780E+00
-2.34082E-01,-1.38406E+00
-2.34079E-01,-1.37948E+00
-2.34076E-01,-1.37521E+00
-2.34073E-01,-1.37086E+00
-2.34069E-01,-1.36712E+00
-2.34066E-01,-1.36308E+00
-2.34063E-01,-1.35881E+00
-2.34059E-01,-1.35423E+00
-2.34056E-01,-1.35026E+00
-2.34053E-01,-1.34599E+00
-2.34050E-01,-1.34202E+00
-2.34046E-01,-1.33790E+00
-2.34043E-01,-1.33424E+00
-2.34040E-01,-1.32989E+00
-2.34036E-01,-1.32585E+00
-2.34033E-01,-1.32104E+00
-2.34030E-01,-1.31723E+00
-2.34026E-01,-1.31265E+00
-2.34023E-01,-1.30944E+00
-2.34020E-01,-1.30593E+00
-2.34017E-01,-1.30212E+00
-2.34013E-01,-1.29838E+00
-2.34010E-01,-1.29457E+00
-2.34007E-01,-1.29045E+00
-2.34003E-01,-1.28625E+00
-2.34000E-01,-1.28228E+00
-2.33997E-01,-1.27824E+00
-2.33994E-01,-1.27382E+00
-2.33990E-01,-1.26985E+00
-2.33987E-01,-1.26672E+00
-2.33984E-01,-1.26306E+00
-2.33980E-01,-1.25917E+00
-2.33977E-01,-1.25482E+00
-2.33974E-01,-1.25093E+00
-2.33970E-01,-1.24681E+00
-2.33967E-01,-1.24322E+00
-2.33964E-01,-1.23956E+00
-2.33961E-01,-1.23613E+00
-2.33957E-01,-1.23307E+00
-2.33954E-01,-1.22956E+00
-2.33951E-01,-1.22468E+00
-2.33947E-01,-1.22247E+00
-2.33944E-01,-1.21904E+00
-2.33941E-01,-1.21514E+00
-2.33937E-01,-1.21209E+00
-2.33934E-01,-1.20828E+00
-2.33931E-01,-1.20485E+00
-2.33928E-01,-1.20095E+00
-2.33924E-01,-1.19752E+00
-2.33921E-01,-1.19462E+00
-2.33918E-01,-1.19165E+00
-2.33914E-01,-1.18859E+00
-2.33911E-01,-1.18531E+00
-2.33908E-01,-1.18180E+00
-2.33905E-01,-1.17814E+00
-2.33901E-01,-1.17501E+00
-2.33898E-01,-1.17204E+00
-2.33895E-01,-1.16838E+00
-2.33891E-01,-1.16517E+00
-2.33888E-01,-1.16128E+00
-2.33885E-01,-1.15747E+00
-2.33881E-01,-1.15350E+00
-2.33878E-01,-1.15052E+00
-2.33875E-01,-1.14671E+00
-2.33872E-01,-1.14358E+00
-2.33868E-01,-1.13977E+00
-2.33865E-01,-1.13649E+00
-2.33862E-01,-1.13359E+00
-2.33858E-01,-1.13046E+00
-2.33855E-01,-1.12718E+00
-2.33852E-01,-1.12321E+00
-2.33848E-01,-1.11932E+00
-2.33845E-01,-1.11589E+00
-2.33842E-01,-1.11306E+00
-2.33839E-01,-1.10994E+00
-2.33835E-01,-1.10650E+00
-2.33832E-01,-1.10307E+00
-2.33829E-01,-1.09979E+00
-2.33825E-01,-1.09651E+00
-2.33822E-01,-1.09346E+00
-2.33819E-01,-1.09040E+00
-2.33816E-01,-1.08705E+00
-2.33812E-01,-1.08461E+00
-2.33809E-01,-1.08072E+00
-2.33806E-01,-1.07782E+00
-2.33802E-01,-1.07469E+00
-2.33799E-01,-1.07141E+00
-2.33796E-01,-1.06813E+00
-2.33792E-01,-1.06477E+00
-2.33789E-01,-1.06157E+00
-2.33786E-01,-1.05836E+00
-2.33783E-01,-1.05470E+00
-2.33779E-01,-1.05165E+00
-2.33776E-01,-1.04829E+00
-2.33773E-01,-1.04440E+00
-2.33769E-01,-1.04058E+00
-2.33766E-01,-1.03822E+00
-2.33763E-01,-1.03448E+00
-2.33759E-01,-1.03120E+00
-2.33756E-01,-1.02754E+00
-2.33753E-01,-1.02502E+00
-2.33750E-01,-1.02273E+00
-2.33746E-01,-1.01945E+00
-2.33743E-01,-1.01602E+00
-2.33740E-01,-1.01335E+00
-2.33736E-01,-1.00953E+00
-2.33733E-01,-1.00732E+00
-2.33730E-01,-1.00396E+00
-2.33727E-01,-1.00091E+00
-2.33723E-01,-9.97326E-01
-2.33720E-01,-9.94884E-01
-2.33717E-01,-9.91680E-01
-2.33713E-01,-9.88552E-01
-2.33710E-01,-9.85271E-01
-2.33707E-01,-9.82372E-01
-2.33703E-01,-9.78481E-01
-2.33700E-01,-9.76116E-01
-2.33697E-01,-9.72912E-01
-2.33694E-01,-9.70470E-01
-2.33690E-01,-9.66503E-01
-2.33687E-01,-9.62383E-01
-2.33684E-01,-9.60552E-01
-2.33680E-01,-9.57577E-01
-2.33677E-01,-9.54449E-01
-2.33674E-01,-9.51778E-01
-2.33670E-01,-9.50252E-01
-2.33667E-01,-9.47506E-01
-2.33664E-01,-9.45064E-01
-2.33661E-01,-9.42318E-01
-2.33657E-01,-9.40182E-01
-2.33654E-01,-9.37816E-01
-2.33651E-01,-9.35222E-01
-2.33647E-01,-9.32476E-01
-2.33644E-01,-9.29424E-01
-2.33641E-01,-9.27059E-01
-2.33638E-01,-9.24084E-01
-2.33634E-01,-9.21261E-01
-2.33631E-01,-9.18438E-01
-2.33628E-01,-9.15615E-01
-2.33624E-01,-9.13097E-01
-2.33621E-01,-9.10580E-01
-2.33618E-01,-9.07299E-01
-2.33614E-01,-9.05315E-01
-2.33611E-01,-9.03713E-01
-2.33608E-01,-8.99822E-01
-2.33605E-01,-8.96541E-01
-2.33601E-01,-8.94100E-01
-2.33598E-01,-8.90819E-01
-2.33595E-01,-8.88912E-01
-2.33591E-01,-8.86394E-01
-2.33588E-01,-8.82885E-01
-2.33585E-01,-8.80291E-01
-2.33582E-01,-8.76858E-01
-2.33578E-01,-8.73882E-01
-2.33575E-01,-8.71746E-01
-2.33572E-01,-8.68694E-01
-2.33568E-01,-8.66482E-01
-2.33565E-01,-8.63582E-01
-2.33562E-01,-8.61294E-01
-2.33558E-01,-8.59234E-01
-2.33555E-01,-8.57021E-01
-2.33552E-01,-8.55266E-01
-2.33549E-01,-8.52978E-01
-2.33545E-01,-8.51223E-01
-2.33542E-01,-8.48476E-01
-2.33539E-01,-8.46569E-01
-2.33535E-01,-8.43441E-01
-2.33532E-01,-8.40389E-01
-2.33529E-01,-8.37948E-01
-2.33525E-01,-8.36269E-01
-2.33522E-01,-8.33523E-01
-2.33519E-01,-8.31005E-01
-2.33516E-01,-8.28029E-01
-2.33512E-01,-8.25207E-01
-2.33509E-01,-8.22613E-01
-2.33506E-01,-8.19942E-01
-2.33502E-01,-8.16662E-01
-2.33499E-01,-8.14525E-01
-2.33496E-01,-8.10787E-01
-2.33493E-01,-8.08269E-01
-2.33489E-01,-8.05752E-01
-2.33486E-01,-8.02852E-01
-2.33483E-01,-8.01021E-01
-2.33479E-01,-7.99419E-01
-2.33476E-01,-7.96367E-01
-2.33473E-01,-7.94918E-01
-2.33469E-01,-7.92019E-01
-2.33466E-01,-7.89883E-01
-2.33463E-01,-7.87212E-01
-2.33460E-01,-7.84771E-01
-2.33456E-01,-7.82406E-01
-2.33453E-01,-7.79888E-01
-2.33450E-01,-7.78210E-01
-2.33446E-01,-7.75234E-01
-2.33443E-01,-7.72793E-01
-2.33440E-01,-7.71648E-01
-2.33436E-01,-7.68749E-01
-2.33433E-01,-7.66918E-01
-2.33430E-01,-7.65392E-01
-2.33427E-01,-7.63256E-01
-2.33423E-01,-7.61501E-01
-2.33420E-01,-7.58831E-01
-2.33417E-01,-7.56466E-01
-2.33413E-01,-7.54101E-01
-2.33410E-01,-7.52117E-01
-2.33407E-01,-7.49981E-01
-2.33404E-01,-7.46395E-01
-2.33400E-01,-7.45022E-01
-2.33397E-01,-7.42962E-01
-2.33394E-01,-7.40902E-01
-2.33390E-01,-7.39071E-01
-2.33387E-01,-7.37011E-01
-2.33384E-01,-7.34264E-01
-2.33380E-01,-7.32891E-01
-2.33377E-01,-7.30221E-01
-2.33374E-01,-7.28542E-01
-2.33371E-01,-7.25872E-01
-2.33367E-01,-7.24499E-01
-2.33364E-01,-7.22515E-01
-2.33361E-01,-7.19616E-01
-2.33357E-01,-7.18014E-01
-2.33354E-01,-7.16030E-01
-2.33351E-01,-7.13512E-01
-2.33347E-01,-7.10842E-01
-2.33344E-01,-7.09316E-01
-2.33341E-01,-7.06798E-01
-2.33338E-01,-7.04128E-01
-2.33334E-01,-7.02068E-01
-2.33331E-01,-6.99093E-01
-2.33328E-01,-6.96880E-01
-2.33324E-01,-6.94668E-01
-2.33321E-01,-6.92760E-01
-2.33318E-01,-6.89785E-01
-2.33315E-01,-6.88488E-01
-2.33311E-01,-6.85970E-01
-2.33308E-01,-6.84521E-01
-2.33305E-01,-6.82690E-01
-2.33301E-01,-6.80553E-01
-2.33298E-01,-6.78951E-01
-2.33295E-01,-6.77120E-01
-2.33291E-01,-6.75670E-01
-2.33288E-01,-6.72771E-01
-2.33285E-01,-6.70711E-01
-2.33282E-01,-6.67431E-01
-2.33278E-01,-6.65676E-01
-2.33275E-01,-6.63463E-01
-2.33272E-01,-6.61251E-01
-2.33268E-01,-6.59344E-01
-2.33265E-01,-6.57741E-01
-2.33262E-01,-6.56444E-01
-2.33258E-01,-6.54079E-01
-2.33255E-01,-6.52782E-01
-2.33252E-01,-6.50188E-01
-2.33249E-01,-6.48510E-01
-2.33245E-01,-6.46526E-01
-2.33242E-01,-6.45153E-01
-2.33239E-01,-6.43703E-01
-2.33235E-01,-6.42101E-01
-2.33232E-01,-6.41186E-01
-2.33229E-01,-6.38973E-01
-2.33226E-01,-6.37371E-01
-2.33222E-01,-6.35235E-01
-2.33219E-01,-6.32946E-01
-2.33216E-01,-6.31496E-01
-2.33212E-01,-6.29131E-01
-2.33209E-01,-6.27987E-01
-2.33206E-01,-6.25393E-01
-2.33202E-01,-6.23257E-01
-2.33199E-01,-6.21731E-01
-2.33196E-01,-6.18908E-01
-2.33193E-01,-6.17916E-01
-2.33189E-01,-6.16161E-01
-2.33186E-01,-6.13796E-01
-2.33183E-01,-6.11889E-01
-2.33179E-01,-6.10363E-01
-2.33176E-01,-6.09142E-01
