in s,C1 in V
-2.35473E-01,-1.31379E+00
-2.35470E-01,-1.31379E+00
-2.35467E-01,-1.31448E+00
-2.35464E-01,-1.31387E+00
-2.35460E-01,-1.31456E+00
-2.35457E-01,-1.31555E+00
-2.35454E-01,-1.31547E+00
-2.35450E-01,-1.32341E+00
-2.35447E-01,-1.33401E+00
-2.35444E-01,-1.33439E+00
-2.35440E-01,-1.33432E+00
-2.35437E-01,-1.33493E+00
-2.35434E-01,-1.33523E+00
-2.35431E-01,-1.33668E+00
-2.35427E-01,-1.33638E+00
-2.35424E-01,-1.33599E+00
-2.35421E-01,-1.33516E+00
-2.35417E-01,-1.33523E+00
-2.35414E-01,-1.33554E+00
-2.35411E-01,-1.33493E+00
-2.35407E-01,-1.33454E+00
-2.35404E-01,-1.33523E+00
-2.35401E-01,-1.33386E+00
-2.35398E-01,-1.33447E+00
-2.35394E-01,-1.33523E+00
-2.35391E-01,-1.33554E+00
-2.35388E-01,-1.33378E+00
-2.35384E-01,-1.33508E+00
-2.35381E-01,-1.33409E+00
-2.35378E-01,-1.33386E+00
-2.35375E-01,-1.33317E+00
-2.35371E-01,-1.33447E+00
-2.35368E-01,-1.33279E+00
-2.35365E-01,-1.34278E+00
-2.35361E-01,-1.34973E+00
-2.35358E-01,-1.34957E+00
-2.35355E-01,-1.34950E+00
-2.35351E-01,-1.34988E+00
-2.35348E-01,-1.34965E+00
-2.35345E-01,-1.35003E+00
-2.35342E-01,-1.35041E+00
-2.35338E-01,-1.34988E+00
-2.35335E-01,-1.34950E+00
-2.35332E-01,-1.35019E+00
-2.35328E-01,-1.35125E+00
-2.35325E-01,-1.35072E+00
-2.35322E-01,-1.35110E+00
-2.35318E-01,-1.35270E+00
-2.35315E-01,-1.35202E+00
-2.35312E-01,-1.35194E+00
-2.35309E-01,-1.35217E+00
-2.35305E-01,-1.35163E+00
-2.35302E-01,-1.35232E+00
-2.35299E-01,-1.35385E+00
-2.35295E-01,-1.35324E+00
-2.35292E-01,-1.35232E+00
-2.35289E-01,-1.35286E+00
-2.35286E-01,-1.35278E+00
-2.35282E-01,-1.35362E+00
-2.35279E-01,-1.37040E+00
-2.35276E-01,-1.37201E+00
-2.35272E-01,-1.37155E+00
-2.35269E-01,-1.37010E+00
-2.35266E-01,-1.37033E+00
-2.35262E-01,-1.36964E+00
-2.35259E-01,-1.36880E+00
-2.35256E-01,-1.36995E+00
-2.35253E-01,-1.36995E+00
-2.35249E-01,-1.36903E+00
-2.35246E-01,-1.36804E+00
-2.35243E-01,-1.36827E+00
-2.35239E-01,-1.36697E+00
-2.35236E-01,-1.36651E+00
-2.35233E-01,-1.36758E+00
-2.35230E-01,-1.36796E+00
-2.35226E-01,-1.36773E+00
-2.35223E-01,-1.36827E+00
-2.35220E-01,-1.36789E+00
-2.35216E-01,-1.36728E+00
-2.35213E-01,-1.36789E+00
-2.35210E-01,-1.36865E+00
-2.35206E-01,-1.36888E+00
-2.35203E-01,-1.36834E+00
-2.35200E-01,-1.36956E+00
-2.35197E-01,-1.36972E+00
-2.35193E-01,-1.38688E+00
-2.35190E-01,-1.38681E+00
-2.35187E-01,-1.38665E+00
-2.35183E-01,-1.38734E+00
-2.35180E-01,-1.38795E+00
-2.35177E-01,-1.38856E+00
-2.35173E-01,-1.38787E+00
-2.35170E-01,-1.38856E+00
-2.35167E-01,-1.38864E+00
-2.35164E-01,-1.38833E+00
-2.35160E-01,-1.38833E+00
-2.35157E-01,-1.38749E+00
-2.35154E-01,-1.38642E+00
-2.35150E-01,-1.38650E+00
-2.35147E-01,-1.38757E+00
-2.35144E-01,-1.38696E+00
-2.35141E-01,-1.38597E+00
-2.35137E-01,-1.38513E+00
-2.35134E-01,-1.38589E+00
-2.35131E-01,-1.38467E+00
-2.35127E-01,-1.38551E+00
-2.35124E-01,-1.38543E+00
-2.35121E-01,-1.38429E+00
-2.35117E-01,-1.38528E+00
-2.35114E-01,-1.38436E+00
-2.35111E-01,-1.39138E+00
-2.35108E-01,-1.40161E+00
-2.35104E-01,-1.40084E+00
-2.35101E-01,-1.40069E+00
-2.35098E-01,-1.40100E+00
-2.35094E-01,-1.40115E+00
-2.35091E-01,-1.40145E+00
-2.35088E-01,-1.40107E+00
-2.35084E-01,-1.40100E+00
-2.35081E-01,-1.40176E+00
-2.35078E-01,-1.40161E+00
-2.35075E-01,-1.40222E+00
-2.35071E-01,-1.40229E+00
-2.35068E-01,-1.40229E+00
-2.35065E-01,-1.40184E+00
-2.35061E-01,-1.40153E+00
-2.35058E-01,-1.40130E+00
-2.35055E-01,-1.40130E+00
-2.35052E-01,-1.40222E+00
-2.35048E-01,-1.40138E+00
-2.35045E-01,-1.40084E+00
-2.35042E-01,-1.40207E+00
-2.35038E-01,-1.40184E+00
-2.35035E-01,-1.40184E+00
-2.35032E-01,-1.40306E+00
-2.35028E-01,-1.40390E+00
-2.35025E-01,-1.41359E+00
-2.35022E-01,-1.42091E+00
-2.35019E-01,-1.42106E+00
-2.35015E-01,-1.42045E+00
-2.35012E-01,-1.41931E+00
-2.35009E-01,-1.42053E+00
-2.35005E-01,-1.42060E+00
-2.35002E-01,-1.41999E+00
-2.34999E-01,-1.42015E+00
-2.34995E-01,-1.42015E+00
-2.34992E-01,-1.41931E+00
-2.34989E-01,-1.42060E+00
-2.34986E-01,-1.42114E+00
-2.34982E-01,-1.42091E+00
-2.34979E-01,-1.42030E+00
-2.34976E-01,-1.42099E+00
-2.34972E-01,-1.42022E+00
-2.34969E-01,-1.42053E+00
-2.34966E-01,-1.42091E+00
-2.34963E-01,-1.42045E+00
-2.34959E-01,-1.42076E+00
-2.34956E-01,-1.42068E+00
-2.34953E-01,-1.42152E+00
-2.34949E-01,-1.41946E+00
-2.34946E-01,-1.42160E+00
-2.34943E-01,-1.42244E+00
-2.34939E-01,-1.43884E+00
-2.34936E-01,-1.43892E+00
-2.34933E-01,-1.44036E+00
-2.34930E-01,-1.44006E+00
-2.34926E-01,-1.43953E+00
-2.34923E-01,-1.43983E+00
-2.34920E-01,-1.43907E+00
-2.34916E-01,-1.43808E+00
-2.34913E-01,-1.43838E+00
-2.34910E-01,-1.43884E+00
-2.34906E-01,-1.43853E+00
-2.34903E-01,-1.43823E+00
-2.34900E-01,-1.43861E+00
-2.34897E-01,-1.43792E+00
-2.34893E-01,-1.43892E+00
-2.34890E-01,-1.43869E+00
-2.34887E-01,-1.43838E+00
-2.34883E-01,-1.43769E+00
-2.34880E-01,-1.43823E+00
-2.34877E-01,-1.43823E+00
-2.34874E-01,-1.43853E+00
-2.34870E-01,-1.43884E+00
-2.34867E-01,-1.43754E+00
-2.34864E-01,-1.43686E+00
-2.34860E-01,-1.43609E+00
-2.34857E-01,-1.43594E+00
-2.34854E-01,-1.45379E+00
-2.34850E-01,-1.45417E+00
-2.34847E-01,-1.45410E+00
-2.34844E-01,-1.45356E+00
-2.34841E-01,-1.45410E+00
-2.34837E-01,-1.45417E+00
-2.34834E-01,-1.45387E+00
-2.34831E-01,-1.45341E+00
-2.34827E-01,-1.45295E+00
-2.34824E-01,-1.45280E+00
-2.34821E-01,-1.45257E+00
-2.34818E-01,-1.45265E+00
-2.34814E-01,-1.45288E+00
-2.34811E-01,-1.45272E+00
-2.34808E-01,-1.45349E+00
-2.34804E-01,-1.45341E+00
-2.34801E-01,-1.45189E+00
-2.34798E-01,-1.45189E+00
-2.34794E-01,-1.45288E+00
-2.34791E-01,-1.45303E+00
-2.34788E-01,-1.45326E+00
-2.34785E-01,-1.45295E+00
-2.34781E-01,-1.45257E+00
-2.34778E-01,-1.45250E+00
-2.34775E-01,-1.45227E+00
-2.34771E-01,-1.46081E+00
-2.34768E-01,-1.47020E+00
-2.34765E-01,-1.47065E+00
-2.34761E-01,-1.47241E+00
-2.34758E-01,-1.47180E+00
-2.34755E-01,-1.47218E+00
-2.34752E-01,-1.47294E+00
-2.34748E-01,-1.47332E+00
-2.34745E-01,-1.47409E+00
-2.34742E-01,-1.47454E+00
-2.34738E-01,-1.47378E+00
-2.34735E-01,-1.47416E+00
-2.34732E-01,-1.47454E+00
-2.34729E-01,-1.47447E+00
-2.34725E-01,-1.47271E+00
-2.34722E-01,-1.47332E+00
-2.34719E-01,-1.47302E+00
-2.34715E-01,-1.47264E+00
-2.34712E-01,-1.47294E+00
-2.34709E-01,-1.47386E+00
-2.34705E-01,-1.47309E+00
-2.34702E-01,-1.47271E+00
-2.34699E-01,-1.47271E+00
-2.34696E-01,-1.47180E+00
-2.34692E-01,-1.47210E+00
-2.34689E-01,-1.47233E+00
-2.34686E-01,-1.48240E+00
-2.34682E-01,-1.48797E+00
-2.34679E-01,-1.48912E+00
-2.34676E-01,-1.48866E+00
-2.34672E-01,-1.48973E+00
-2.34669E-01,-1.48866E+00
-2.34666E-01,-1.48881E+00
-2.34663E-01,-1.48790E+00
-2.34659E-01,-1.48881E+00
-2.34656E-01,-1.48881E+00
-2.34653E-01,-1.48874E+00
-2.34649E-01,-1.48927E+00
-2.34646E-01,-1.48980E+00
-2.34643E-01,-1.49011E+00
-2.34640E-01,-1.49011E+00
-2.34636E-01,-1.49110E+00
-2.34633E-01,-1.49034E+00
-2.34630E-01,-1.48965E+00
-2.34626E-01,-1.49057E+00
-2.34623E-01,-1.49003E+00
-2.34620E-01,-1.49026E+00
-2.34616E-01,-1.49118E+00
-2.34613E-01,-1.49072E+00
-2.34610E-01,-1.48957E+00
-2.34607E-01,-1.49026E+00
-2.34603E-01,-1.49057E+00
-2.34600E-01,-1.50773E+00
-2.34597E-01,-1.50796E+00
-2.34593E-01,-1.50819E+00
-2.34590E-01,-1.50750E+00
-2.34587E-01,-1.50750E+00
-2.34583E-01,-1.50743E+00
-2.34580E-01,-1.50781E+00
-2.34577E-01,-1.50735E+00
-2.34574E-01,-1.50796E+00
-2.34570E-01,-1.50827E+00
-2.34567E-01,-1.50735E+00
-2.34564E-01,-1.50682E+00
-2.34560E-01,-1.50720E+00
-2.34557E-01,-1.50758E+00
-2.34554E-01,-1.50842E+00
-2.34551E-01,-1.50796E+00
-2.34547E-01,-1.50788E+00
-2.34544E-01,-1.50712E+00
-2.34541E-01,-1.50788E+00
-2.34537E-01,-1.50865E+00
-2.34534E-01,-1.50918E+00
-2.34531E-01,-1.50857E+00
-2.34527E-01,-1.50750E+00
-2.34524E-01,-1.50720E+00
-2.34521E-01,-1.50750E+00
-2.34518E-01,-1.50941E+00
-2.34514E-01,-1.52673E+00
-2.34511E-01,-1.52612E+00
-2.34508E-01,-1.52604E+00
-2.34504E-01,-1.52528E+00
-2.34501E-01,-1.52490E+00
-2.34498E-01,-1.52475E+00
-2.34494E-01,-1.52490E+00
-2.34491E-01,-1.52536E+00
-2.34488E-01,-1.52513E+00
-2.34485E-01,-1.52459E+00
-2.34481E-01,-1.52444E+00
-2.34478E-01,-1.52452E+00
-2.34475E-01,-1.52398E+00
-2.34471E-01,-1.52421E+00
-2.34468E-01,-1.52452E+00
-2.34465E-01,-1.52543E+00
-2.34462E-01,-1.52452E+00
-2.34458E-01,-1.52467E+00
-2.34455E-01,-1.52513E+00
-2.34452E-01,-1.52513E+00
-2.34448E-01,-1.52574E+00
-2.34445E-01,-1.52574E+00
-2.34442E-01,-1.52513E+00
-2.34438E-01,-1.52452E+00
-2.34435E-01,-1.52505E+00
-2.34432E-01,-1.53215E+00
-2.34429E-01,-1.54100E+00
-2.34425E-01,-1.54100E+00
-2.34422E-01,-1.54153E+00
-2.34419E-01,-1.54100E+00
-2.34415E-01,-1.54214E+00
-2.34412E-01,-1.54168E+00
-2.34409E-01,-1.54184E+00
-2.34406E-01,-1.54077E+00
-2.34402E-01,-1.54054E+00
-2.34399E-01,-1.53978E+00
-2.34396E-01,-1.53939E+00
-2.34392E-01,-1.53955E+00
-2.34389E-01,-1.53901E+00
-2.34386E-01,-1.53978E+00
-2.34382E-01,-1.54008E+00
-2.34379E-01,-1.54016E+00
-2.34376E-01,-1.53947E+00
-2.34373E-01,-1.53917E+00
-2.34369E-01,-1.53909E+00
-2.34366E-01,-1.53878E+00
-2.34363E-01,-1.53978E+00
-2.34359E-01,-1.54031E+00
-2.34356E-01,-1.54092E+00
-2.34353E-01,-1.54069E+00
-2.34349E-01,-1.54107E+00
-2.34346E-01,-1.55076E+00
-2.34343E-01,-1.55740E+00
-2.34340E-01,-1.55793E+00
-2.34336E-01,-1.55725E+00
-2.34333E-01,-1.55755E+00
-2.34330E-01,-1.55755E+00
-2.34326E-01,-1.55770E+00
-2.34323E-01,-1.55832E+00
-2.34320E-01,-1.55954E+00
-2.34317E-01,-1.55854E+00
-2.34313E-01,-1.55923E+00
-2.34310E-01,-1.55938E+00
-2.34307E-01,-1.55992E+00
-2.34303E-01,-1.55938E+00
-2.34300E-01,-1.55961E+00
-2.34297E-01,-1.55954E+00
-2.34293E-01,-1.55854E+00
-2.34290E-01,-1.55839E+00
-2.34287E-01,-1.55870E+00
-2.34284E-01,-1.55755E+00
-2.34280E-01,-1.55832E+00
-2.34277E-01,-1.55778E+00
-2.34274E-01,-1.55725E+00
-2.34270E-01,-1.55755E+00
-2.34267E-01,-1.55862E+00
-2.34264E-01,-1.55748E+00
-2.34260E-01,-1.57449E+00
-2.34257E-01,-1.57594E+00
-2.34254E-01,-1.57571E+00
-2.34251E-01,-1.57472E+00
-2.34247E-01,-1.57556E+00
-2.34244E-01,-1.57441E+00
-2.34241E-01,-1.57441E+00
-2.34237E-01,-1.57441E+00
-2.34234E-01,-1.57510E+00
-2.34231E-01,-1.57426E+00
-2.34228E-01,-1.57380E+00
-2.34224E-01,-1.57411E+00
-2.34221E-01,-1.57006E+00
-2.34218E-01,-1.57426E+00
-2.34214E-01,-1.57388E+00
-2.34211E-01,-1.57327E+00
-2.34208E-01,-1.57342E+00
-2.34204E-01,-1.57335E+00
-2.34201E-01,-1.57426E+00
-2.34198E-01,-1.57457E+00
-2.34195E-01,-1.57510E+00
-2.34191E-01,-1.57479E+00
-2.34188E-01,-1.57518E+00
-2.34185E-01,-1.57579E+00
-2.34181E-01,-1.57518E+00
-2.34178E-01,-1.57563E+00
-2.34175E-01,-1.59433E+00
-2.34171E-01,-1.59295E+00
-2.34168E-01,-1.59379E+00
-2.34165E-01,-1.59356E+00
-2.34162E-01,-1.59333E+00
-2.34158E-01,-1.59318E+00
-2.34155E-01,-1.59387E+00
-2.34152E-01,-1.59379E+00
-2.34148E-01,-1.59349E+00
-2.34145E-01,-1.59318E+00
-2.34142E-01,-1.59303E+00
-2.34139E-01,-1.59188E+00
-2.34135E-01,-1.59249E+00
-2.34132E-01,-1.59204E+00
-2.34129E-01,-1.59150E+00
-2.34125E-01,-1.59150E+00
-2.34122E-01,-1.59150E+00
-2.34119E-01,-1.59097E+00
-2.34115E-01,-1.59127E+00
-2.34112E-01,-1.59196E+00
-2.34109E-01,-1.59295E+00
-2.34106E-01,-1.59257E+00
-2.34102E-01,-1.59364E+00
-2.34099E-01,-1.59295E+00
-2.34096E-01,-1.59364E+00
-2.34092E-01,-1.60150E+00
-2.34089E-01,-1.61073E+00
-2.34086E-01,-1.61088E+00
-2.34082E-01,-1.61157E+00
-2.34079E-01,-1.61195E+00
-2.34076E-01,-1.61065E+00
-2.34073E-01,-1.61172E+00
-2.34069E-01,-1.61187E+00
-2.34066E-01,-1.61256E+00
-2.34063E-01,-1.61355E+00
-2.34059E-01,-1.61256E+00
-2.34056E-01,-1.61325E+00
-2.34053E-01,-1.61340E+00
-2.34050E-01,-1.61401E+00
-2.34046E-01,-1.61386E+00
-2.34043E-01,-1.61386E+00
-2.34040E-01,-1.61378E+00
-2.34036E-01,-1.61332E+00
-2.34033E-01,-1.61370E+00
-2.34030E-01,-1.61302E+00
-2.34026E-01,-1.61203E+00
-2.34023E-01,-1.61195E+00
-2.34020E-01,-1.61157E+00
-2.34017E-01,-1.61065E+00
-2.34013E-01,-1.61103E+00
-2.34010E-01,-1.61142E+00
-2.34007E-01,-1.62141E+00
-2.34003E-01,-1.62805E+00
-2.34000E-01,-1.62835E+00
-2.33997E-01,-1.62805E+00
-2.33994E-01,-1.62736E+00
-2.33990E-01,-1.62767E+00
-2.33987E-01,-1.62774E+00
-2.33984E-01,-1.62774E+00
-2.33980E-01,-1.62881E+00
-2.33977E-01,-1.62889E+00
-2.33974E-01,-1.62889E+00
-2.33970E-01,-1.62797E+00
-2.33967E-01,-1.62759E+00
-2.33964E-01,-1.62721E+00
-2.33961E-01,-1.62683E+00
-2.33957E-01,-1.62690E+00
-2.33954E-01,-1.62667E+00
-2.33951E-01,-1.62744E+00
-2.33947E-01,-1.62545E+00
-2.33944E-01,-1.62545E+00
-2.33941E-01,-1.62553E+00
-2.33937E-01,-1.62614E+00
-2.33934E-01,-1.62561E+00
-2.33931E-01,-1.62522E+00
-2.33928E-01,-1.62606E+00
-2.33924E-01,-1.62614E+00
-2.33921E-01,-1.64239E+00
-2.33918E-01,-1.64354E+00
-2.33914E-01,-1.64376E+00
-2.33911E-01,-1.64407E+00
-2.33908E-01,-1.64445E+00
-2.33905E-01,-1.64483E+00
-2.33901E-01,-1.64445E+00
-2.33898E-01,-1.64544E+00
-2.33895E-01,-1.64567E+00
-2.33891E-01,-1.64529E+00
-2.33888E-01,-1.64560E+00
-2.33885E-01,-1.64476E+00
-2.33881E-01,-1.64415E+00
-2.33878E-01,-1.64415E+00
-2.33875E-01,-1.64384E+00
-2.33872E-01,-1.64460E+00
-2.33868E-01,-1.64521E+00
-2.33865E-01,-1.64521E+00
-2.33862E-01,-1.64537E+00
-2.33858E-01,-1.64499E+00
-2.33855E-01,-1.64453E+00
-2.33852E-01,-1.64399E+00
-2.33848E-01,-1.64483E+00
-2.33845E-01,-1.64430E+00
-2.33842E-01,-1.64437E+00
-2.33839E-01,-1.64621E+00
-2.33835E-01,-1.66246E+00
-2.33832E-01,-1.66139E+00
-2.33829E-01,-1.66085E+00
-2.33825E-01,-1.66070E+00
-2.33822E-01,-1.66192E+00
-2.33819E-01,-1.66192E+00
-2.33816E-01,-1.66360E+00
-2.33812E-01,-1.66330E+00
-2.33809E-01,-1.66398E+00
-2.33806E-01,-1.66375E+00
-2.33802E-01,-1.66299E+00
-2.33799E-01,-1.66238E+00
-2.33796E-01,-1.66246E+00
-2.33792E-01,-1.66215E+00
-2.33789E-01,-1.66185E+00
-2.33786E-01,-1.66116E+00
-2.33783E-01,-1.66078E+00
-2.33779E-01,-1.66070E+00
-2.33776E-01,-1.66101E+00
-2.33773E-01,-1.66047E+00
-2.33769E-01,-1.66040E+00
-2.33766E-01,-1.66108E+00
-2.33763E-01,-1.66177E+00
-2.33759E-01,-1.66146E+00
-2.33756E-01,-1.66307E+00
-2.33753E-01,-1.67092E+00
-2.33750E-01,-1.67955E+00
-2.33746E-01,-1.68054E+00
-2.33743E-01,-1.68107E+00
-2.33740E-01,-1.68000E+00
-2.33736E-01,-1.68122E+00
-2.33733E-01,-1.68184E+00
-2.33730E-01,-1.68222E+00
-2.33727E-01,-1.68290E+00
-2.33723E-01,-1.68252E+00
-2.33720E-01,-1.68222E+00
-2.33717E-01,-1.68214E+00
-2.33713E-01,-1.68214E+00
-2.33710E-01,-1.68069E+00
-2.33707E-01,-1.68023E+00
-2.33703E-01,-1.68016E+00
-2.33700E-01,-1.67916E+00
-2.33697E-01,-1.67955E+00
-2.33694E-01,-1.67947E+00
-2.33690E-01,-1.67962E+00
-2.33687E-01,-1.67985E+00
-2.33684E-01,-1.68061E+00
-2.33680E-01,-1.68061E+00
-2.33677E-01,-1.68000E+00
-2.33674E-01,-1.68122E+00
-2.33670E-01,-1.68061E+00
-2.33667E-01,-1.69038E+00
-2.33664E-01,-1.69755E+00
-2.33661E-01,-1.69793E+00
-2.33657E-01,-1.69862E+00
-2.33654E-01,-1.69824E+00
-2.33651E-01,-1.69938E+00
-2.33647E-01,-1.69763E+00
-2.33644E-01,-1.69877E+00
-2.33641E-01,-1.69915E+00
-2.33638E-01,-1.69809E+00
-2.33634E-01,-1.69809E+00
-2.33631E-01,-1.69801E+00
-2.33628E-01,-1.69671E+00
-2.33624E-01,-1.69656E+00
-2.33621E-01,-1.69671E+00
-2.33618E-01,-1.69603E+00
-2.33614E-01,-1.69648E+00
-2.33611E-01,-1.69679E+00
-2.33608E-01,-1.69618E+00
-2.33605E-01,-1.69648E+00
-2.33601E-01,-1.69595E+00
-2.33598E-01,-1.69572E+00
-2.33595E-01,-1.69603E+00
-2.33591E-01,-1.69625E+00
-2.33588E-01,-1.69618E+00
-2.33585E-01,-1.69603E+00
-2.33582E-01,-1.71228E+00
-2.33578E-01,-1.71334E+00
-2.33575E-01,-1.71365E+00
-2.33572E-01,-1.71373E+00
-2.33568E-01,-1.71312E+00
-2.33565E-01,-1.71403E+00
-2.33562E-01,-1.71418E+00
-2.33558E-01,-1.71350E+00
-2.33555E-01,-1.71380E+00
-2.33552E-01,-1.71441E+00
-2.33549E-01,-1.71357E+00
-2.33545E-01,-1.71327E+00
-2.33542E-01,-1.71281E+00
-2.33539E-01,-1.71289E+00
-2.33535E-01,-1.71296E+00
-2.33532E-01,-1.71395E+00
-2.33529E-01,-1.71380E+00
-2.33525E-01,-1.71418E+00
-2.33522E-01,-1.71441E+00
-2.33519E-01,-1.71380E+00
-2.33516E-01,-1.71380E+00
-2.33512E-01,-1.71418E+00
-2.33509E-01,-1.71373E+00
-2.33506E-01,-1.71395E+00
-2.33502E-01,-1.71418E+00
-2.33499E-01,-1.71571E+00
-2.33496E-01,-1.73150E+00
-2.33493E-01,-1.73082E+00
-2.33489E-01,-1.72990E+00
-2.33486E-01,-1.72898E+00
-2.33483E-01,-1.73036E+00
-2.33479E-01,-1.73082E+00
-2.33476E-01,-1.72982E+00
-2.33473E-01,-1.73143E+00
-2.33469E-01,-1.73135E+00
-2.33466E-01,-1.73082E+00
-2.33463E-01,-1.73112E+00
-2.33460E-01,-1.73097E+00
-2.33456E-01,-1.73021E+00
-2.33453E-01,-1.73104E+00
-2.33450E-01,-1.73036E+00
-2.33446E-01,-1.73005E+00
-2.33443E-01,-1.73082E+00
-2.33440E-01,-1.73204E+00
-2.33436E-01,-1.73181E+00
-2.33433E-01,-1.73234E+00
-2.33430E-01,-1.73227E+00
-2.33427E-01,-1.73158E+00
-2.33423E-01,-1.73318E+00
-2.33420E-01,-1.73341E+00
-2.33417E-01,-1.73295E+00
-2.33413E-01,-1.74188E+00
-2.33410E-01,-1.75035E+00
-2.33407E-01,-1.74981E+00
-2.33404E-01,-1.75012E+00
-2.33400E-01,-1.74958E+00
-2.33397E-01,-1.74928E+00
-2.33394E-01,-1.74989E+00
-2.33390E-01,-1.75027E+00
-2.33387E-01,-1.74997E+00
-2.33384E-01,-1.75050E+00
-2.33380E-01,-1.75027E+00
-2.33377E-01,-1.75019E+00
-2.33374E-01,-1.74989E+00
-2.33371E-01,-1.74958E+00
-2.33367E-01,-1.74890E+00
-2.33364E-01,-1.74905E+00
-2.33361E-01,-1.74890E+00
-2.33357E-01,-1.74890E+00
-2.33354E-01,-1.74897E+00
-2.33351E-01,-1.74943E+00
-2.33347E-01,-1.74928E+00
-2.33344E-01,-1.74867E+00
-2.33341E-01,-1.74928E+00
-2.33338E-01,-1.74821E+00
-2.33334E-01,-1.74791E+00
-2.33331E-01,-1.74798E+00
-2.33328E-01,-1.75790E+00
-2.33324E-01,-1.76362E+00
-2.33321E-01,-1.76393E+00
-2.33318E-01,-1.76301E+00
-2.33315E-01,-1.76355E+00
-2.33311E-01,-1.76377E+00
-2.33308E-01,-1.76393E+00
-2.33305E-01,-1.76446E+00
-2.33301E-01,-1.76522E+00
-2.33298E-01,-1.76591E+00
-2.33295E-01,-1.76500E+00
-2.33291E-01,-1.76583E+00
-2.33288E-01,-1.76545E+00
-2.33285E-01,-1.76652E+00
-2.33282E-01,-1.76637E+00
-2.33278E-01,-1.76698E+00
-2.33275E-01,-1.76576E+00
-2.33272E-01,-1.76622E+00
-2.33268E-01,-1.76507E+00
-2.33265E-01,-1.76507E+00
-2.33262E-01,-1.76583E+00
-2.33258E-01,-1.76568E+00
-2.33255E-01,-1.76530E+00
-2.33252E-01,-1.76522E+00
-2.33249E-01,-1.76484E+00
-2.33245E-01,-1.76538E+00
-2.33242E-01,-1.78224E+00
-2.33239E-01,-1.78254E+00
-2.33235E-01,-1.78415E+00
-2.33232E-01,-1.78308E+00
-2.33229E-01,-1.78170E+00
-2.33226E-01,-1.78178E+00
-2.33222E-01,-1.78178E+00
-2.33219E-01,-1.78109E+00
-2.33216E-01,-1.78186E+00
-2.33212E-01,-1.78300E+00
-2.33209E-01,-1.78231E+00
-2.33206E-01,-1.78216E+00
-2.33202E-01,-1.78224E+00
-2.33199E-01,-1.78247E+00
-2.33196E-01,-1.78216E+00
-2.33193E-01,-1.78323E+00
-2.33189E-01,-1.78254E+00
-2.33186E-01,-1.78201E+00
-2.33183E-01,-1.78254E+00
-2.33179E-01,-1.78247E+00
-2.33176E-01,-1.78369E+00
