in s,C1 in V
-2.35147E-01,-1.71922E+00
-2.35144E-01,-1.71930E+00
-2.35141E-01,-1.71998E+00
-2.35137E-01,-1.71945E+00
-2.35134E-01,-1.71922E+00
-2.35131E-01,-1.72036E+00
-2.35127E-01,-1.73379E+00
-2.35124E-01,-1.73677E+00
-2.35121E-01,-1.73661E+00
-2.35117E-01,-1.73532E+00
-2.35114E-01,-1.73471E+00
-2.35111E-01,-1.73387E+00
-2.35108E-01,-1.73349E+00
-2.35104E-01,-1.73356E+00
-2.35101E-01,-1.73387E+00
-2.35098E-01,-1.73364E+00
-2.35094E-01,-1.73410E+00
-2.35091E-01,-1.74066E+00
-2.35088E-01,-1.75012E+00
-2.35084E-01,-1.75088E+00
-2.35081E-01,-1.75103E+00
-2.35078E-01,-1.75180E+00
-2.35075E-01,-1.75279E+00
-2.35071E-01,-1.75241E+00
-2.35068E-01,-1.75248E+00
-2.35065E-01,-1.75256E+00
-2.35061E-01,-1.75203E+00
-2.35058E-01,-1.75225E+00
-2.35055E-01,-1.75210E+00
-2.35052E-01,-1.76629E+00
-2.35048E-01,-1.76812E+00
-2.35045E-01,-1.76789E+00
-2.35042E-01,-1.76850E+00
-2.35038E-01,-1.76828E+00
-2.35035E-01,-1.76660E+00
-2.35032E-01,-1.76713E+00
-2.35028E-01,-1.76759E+00
-2.35025E-01,-1.76782E+00
-2.35022E-01,-1.76850E+00
-2.35019E-01,-1.76896E+00
-2.35015E-01,-1.77659E+00
-2.35012E-01,-1.78613E+00
-2.35009E-01,-1.78529E+00
-2.35005E-01,-1.78605E+00
-2.35002E-01,-1.78598E+00
-2.34999E-01,-1.78582E+00
-2.34995E-01,-1.78628E+00
-2.34992E-01,-1.78628E+00
-2.34989E-01,-1.78544E+00
-2.34986E-01,-1.78590E+00
-2.34982E-01,-1.78552E+00
-2.34979E-01,-1.78704E+00
-2.34976E-01,-1.80032E+00
-2.34972E-01,-1.80398E+00
-2.34969E-01,-1.80413E+00
-2.34966E-01,-1.80375E+00
-2.34963E-01,-1.80413E+00
-2.34959E-01,-1.80436E+00
-2.34956E-01,-1.80383E+00
-2.34953E-01,-1.80352E+00
-2.34949E-01,-1.80291E+00
-2.34946E-01,-1.80246E+00
-2.34943E-01,-1.80246E+00
-2.34939E-01,-1.81131E+00
-2.34936E-01,-1.81993E+00
-2.34933E-01,-1.82054E+00
-2.34930E-01,-1.82130E+00
-2.34926E-01,-1.82077E+00
-2.34923E-01,-1.82183E+00
-2.34920E-01,-1.82161E+00
-2.34916E-01,-1.82260E+00
-2.34913E-01,-1.82244E+00
-2.34910E-01,-1.82244E+00
-2.34906E-01,-1.82260E+00
-2.34903E-01,-1.82298E+00
-2.34900E-01,-1.83671E+00
-2.34897E-01,-1.83854E+00
-2.34893E-01,-1.83778E+00
-2.34890E-01,-1.83747E+00
-2.34887E-01,-1.83747E+00
-2.34883E-01,-1.83725E+00
-2.34880E-01,-1.83786E+00
-2.34877E-01,-1.83725E+00
-2.34874E-01,-1.83793E+00
-2.34870E-01,-1.83755E+00
-2.34867E-01,-1.83747E+00
-2.34864E-01,-1.84602E+00
-2.34860E-01,-1.85517E+00
-2.34857E-01,-1.85479E+00
-2.34854E-01,-1.85525E+00
-2.34850E-01,-1.85510E+00
-2.34847E-01,-1.85540E+00
-2.34844E-01,-1.85517E+00
-2.34841E-01,-1.85495E+00
