in s,C1 in V
-2.35147E-01,-1.14480E+00
-2.35144E-01,-1.14511E+00
-2.35141E-01,-1.14549E+00
-2.35137E-01,-1.14473E+00
-2.35134E-01,-1.14534E+00
-2.35131E-01,-1.14457E+00
-2.35127E-01,-1.14579E+00
-2.35124E-01,-1.16227E+00
-2.35121E-01,-1.16220E+00
-2.35117E-01,-1.16250E+00
-2.35114E-01,-1.16197E+00
-2.35111E-01,-1.16212E+00
-2.35108E-01,-1.16143E+00
-2.35104E-01,-1.16044E+00
-2.35101E-01,-1.16029E+00
-2.35098E-01,-1.16021E+00
-2.35094E-01,-1.15922E+00
-2.35091E-01,-1.15953E+00
-2.35088E-01,-1.15892E+00
-2.35084E-01,-1.15792E+00
-2.35081E-01,-1.15777E+00
-2.35078E-01,-1.15884E+00
-2.35075E-01,-1.15846E+00
-2.35071E-01,-1.15876E+00
-2.35068E-01,-1.15884E+00
-2.35065E-01,-1.15976E+00
-2.35061E-01,-1.15892E+00
-2.35058E-01,-1.15930E+00
-2.35055E-01,-1.16670E+00
-2.35052E-01,-1.17654E+00
-2.35048E-01,-1.17692E+00
-2.35045E-01,-1.17677E+00
-2.35042E-01,-1.17700E+00
-2.35038E-01,-1.17662E+00
-2.35035E-01,-1.17768E+00
-2.35032E-01,-1.17654E+00
-2.35028E-01,-1.17707E+00
-2.35025E-01,-1.17822E+00
-2.35022E-01,-1.17868E+00
-2.35019E-01,-1.17837E+00
-2.35015E-01,-1.17829E+00
-2.35012E-01,-1.17761E+00
-2.35009E-01,-1.17746E+00
-2.35005E-01,-1.17624E+00
-2.35002E-01,-1.17669E+00
-2.34999E-01,-1.17677E+00
-2.34995E-01,-1.17723E+00
-2.34992E-01,-1.17730E+00
-2.34989E-01,-1.17677E+00
-2.34986E-01,-1.17639E+00
-2.34982E-01,-1.18989E+00
-2.34979E-01,-1.19371E+00
-2.34976E-01,-1.19462E+00
-2.34972E-01,-1.19462E+00
-2.34969E-01,-1.19477E+00
-2.34966E-01,-1.19485E+00
-2.34963E-01,-1.19523E+00
-2.34959E-01,-1.19493E+00
-2.34956E-01,-1.19432E+00
-2.34953E-01,-1.19508E+00
-2.34949E-01,-1.19432E+00
-2.34946E-01,-1.19455E+00
-2.34943E-01,-1.19600E+00
-2.34939E-01,-1.19615E+00
-2.34936E-01,-1.19630E+00
-2.34933E-01,-1.19561E+00
-2.34930E-01,-1.19630E+00
-2.34926E-01,-1.19622E+00
-2.34923E-01,-1.19592E+00
-2.34920E-01,-1.19645E+00
-2.34916E-01,-1.19561E+00
-2.34913E-01,-1.19691E+00
-2.34910E-01,-1.21446E+00
-2.34906E-01,-1.21431E+00
-2.34903E-01,-1.21354E+00
-2.34900E-01,-1.21522E+00
-2.34897E-01,-1.21415E+00
-2.34893E-01,-1.21362E+00
-2.34890E-01,-1.21324E+00
-2.34887E-01,-1.21232E+00
-2.34883E-01,-1.21179E+00
-2.34880E-01,-1.21217E+00
-2.34877E-01,-1.21247E+00
-2.34874E-01,-1.21133E+00
-2.34870E-01,-1.21133E+00
-2.34867E-01,-1.21148E+00
-2.34864E-01,-1.21064E+00
-2.34860E-01,-1.21003E+00
-2.34857E-01,-1.21095E+00
-2.34854E-01,-1.21049E+00
-2.34850E-01,-1.21103E+00
-2.34847E-01,-1.21110E+00
-2.34844E-01,-1.21095E+00
-2.34841E-01,-1.21873E+00
-2.34837E-01,-1.22796E+00
-2.34834E-01,-1.22934E+00
-2.34831E-01,-1.22911E+00
-2.34827E-01,-1.23002E+00
-2.34824E-01,-1.22956E+00
-2.34821E-01,-1.22949E+00
-2.34818E-01,-1.22895E+00
-2.34814E-01,-1.22956E+00
-2.34811E-01,-1.22911E+00
-2.34808E-01,-1.22941E+00
-2.34804E-01,-1.22873E+00
-2.34801E-01,-1.22819E+00
-2.34798E-01,-1.22850E+00
-2.34794E-01,-1.22842E+00
-2.34791E-01,-1.22781E+00
-2.34788E-01,-1.22873E+00
-2.34785E-01,-1.22873E+00
-2.34781E-01,-1.22766E+00
-2.34778E-01,-1.22781E+00
-2.34775E-01,-1.22880E+00
-2.34771E-01,-1.22888E+00
-2.34768E-01,-1.23994E+00
-2.34765E-01,-1.24673E+00
-2.34761E-01,-1.24673E+00
-2.34758E-01,-1.24597E+00
-2.34755E-01,-1.24757E+00
-2.34752E-01,-1.24833E+00
-2.34748E-01,-1.24826E+00
-2.34745E-01,-1.24910E+00
-2.34742E-01,-1.24993E+00
-2.34738E-01,-1.24902E+00
-2.34735E-01,-1.24742E+00
-2.34732E-01,-1.24826E+00
-2.34729E-01,-1.24772E+00
-2.34725E-01,-1.24772E+00
-2.34722E-01,-1.24765E+00
-2.34719E-01,-1.24864E+00
-2.34715E-01,-1.24810E+00
-2.34712E-01,-1.24864E+00
-2.34709E-01,-1.24833E+00
-2.34705E-01,-1.24810E+00
-2.34702E-01,-1.24788E+00
-2.34699E-01,-1.25032E+00
-2.34696E-01,-1.26405E+00
-2.34692E-01,-1.26390E+00
-2.34689E-01,-1.26474E+00
-2.34686E-01,-1.26428E+00
-2.34682E-01,-1.26435E+00
-2.34679E-01,-1.26512E+00
-2.34676E-01,-1.26542E+00
-2.34672E-01,-1.26527E+00
-2.34669E-01,-1.26550E+00
-2.34666E-01,-1.26512E+00
-2.34663E-01,-1.26489E+00
-2.34659E-01,-1.26481E+00
-2.34656E-01,-1.26519E+00
-2.34653E-01,-1.26306E+00
-2.34649E-01,-1.26420E+00
-2.34646E-01,-1.26382E+00
-2.34643E-01,-1.26260E+00
-2.34640E-01,-1.26237E+00
-2.34636E-01,-1.26199E+00
-2.34633E-01,-1.26191E+00
-2.34630E-01,-1.26214E+00
-2.34626E-01,-1.26916E+00
-2.34623E-01,-1.27908E+00
-2.34620E-01,-1.27900E+00
-2.34616E-01,-1.28007E+00
-2.34613E-01,-1.28030E+00
-2.34610E-01,-1.27992E+00
-2.34607E-01,-1.28083E+00
-2.34603E-01,-1.28099E+00
-2.34600E-01,-1.28099E+00
-2.34597E-01,-1.28152E+00
-2.34593E-01,-1.28083E+00
-2.34590E-01,-1.28038E+00
-2.34587E-01,-1.28099E+00
-2.34583E-01,-1.28091E+00
-2.34580E-01,-1.27999E+00
-2.34577E-01,-1.28083E+00
-2.34574E-01,-1.28228E+00
-2.34570E-01,-1.28175E+00
-2.34567E-01,-1.28221E+00
-2.34564E-01,-1.28267E+00
-2.34560E-01,-1.28282E+00
-2.34557E-01,-1.28198E+00
-2.34554E-01,-1.29708E+00
-2.34551E-01,-1.29991E+00
-2.34547E-01,-1.29953E+00
-2.34544E-01,-1.30006E+00
-2.34541E-01,-1.30029E+00
-2.34537E-01,-1.30006E+00
-2.34534E-01,-1.29945E+00
-2.34531E-01,-1.29960E+00
-2.34527E-01,-1.29815E+00
-2.34524E-01,-1.29792E+00
-2.34521E-01,-1.29838E+00
-2.34518E-01,-1.29823E+00
-2.34514E-01,-1.29846E+00
-2.34511E-01,-1.29983E+00
-2.34508E-01,-1.29968E+00
-2.34504E-01,-1.29945E+00
-2.34501E-01,-1.29953E+00
-2.34498E-01,-1.29937E+00
-2.34494E-01,-1.29899E+00
-2.34491E-01,-1.29983E+00
-2.34488E-01,-1.29922E+00
-2.34485E-01,-1.29869E+00
-2.34481E-01,-1.31677E+00
-2.34478E-01,-1.31601E+00
-2.34475E-01,-1.31601E+00
-2.34471E-01,-1.31540E+00
-2.34468E-01,-1.31608E+00
-2.34465E-01,-1.31585E+00
-2.34462E-01,-1.31570E+00
-2.34458E-01,-1.31677E+00
-2.34455E-01,-1.31654E+00
-2.34452E-01,-1.31669E+00
-2.34448E-01,-1.31738E+00
-2.34445E-01,-1.31746E+00
-2.34442E-01,-1.31662E+00
-2.34438E-01,-1.31677E+00
-2.34435E-01,-1.31677E+00
-2.34432E-01,-1.31616E+00
-2.34429E-01,-1.31555E+00
-2.34425E-01,-1.31601E+00
-2.34422E-01,-1.31509E+00
-2.34419E-01,-1.31471E+00
-2.34415E-01,-1.31478E+00
