in s,C1 in V
-2.38147E-01,-5.57262E-01
-2.38144E-01,-5.57415E-01
-2.38140E-01,-5.56957E-01
-2.38137E-01,-5.57491E-01
-2.38134E-01,-5.57491E-01
-2.38130E-01,-5.58025E-01
-2.38127E-01,-5.57491E-01
-2.38124E-01,-5.58864E-01
-2.38120E-01,-5.59475E-01
-2.38117E-01,-5.60543E-01
-2.38114E-01,-5.60390E-01
-2.38111E-01,-5.61306E-01
-2.38107E-01,-5.61687E-01
-2.38104E-01,-5.61535E-01
-2.38101E-01,-5.61764E-01
-2.38097E-01,-5.62069E-01
-2.38094E-01,-5.61840E-01
-2.38091E-01,-5.61992E-01
-2.38087E-01,-5.62527E-01
-2.38084E-01,-5.61611E-01
-2.38081E-01,-5.62069E-01
-2.38078E-01,-5.62603E-01
-2.38074E-01,-5.63213E-01
-2.38071E-01,-5.64129E-01
-2.38068E-01,-5.63824E-01
-2.38064E-01,-5.64815E-01
-2.38061E-01,-5.65273E-01
-2.38058E-01,-5.65121E-01
-2.38055E-01,-5.65426E-01
-2.38051E-01,-5.65349E-01
-2.38048E-01,-5.65578E-01
-2.38045E-01,-5.65426E-01
-2.38041E-01,-5.65731E-01
-2.38038E-01,-5.65731E-01
-2.38035E-01,-5.65883E-01
-2.38031E-01,-5.65655E-01
-2.38028E-01,-5.65578E-01
-2.38025E-01,-5.65502E-01
-2.38022E-01,-5.64434E-01
-2.38018E-01,-5.65044E-01
-2.38015E-01,-5.65349E-01
-2.38012E-01,-5.66341E-01
-2.38008E-01,-5.66646E-01
-2.38005E-01,-5.67867E-01
-2.38002E-01,-5.68783E-01
-2.37998E-01,-5.69393E-01
-2.37995E-01,-5.70232E-01
-2.37992E-01,-5.70003E-01
-2.37989E-01,-5.70232E-01
-2.37985E-01,-5.70309E-01
-2.37982E-01,-5.70232E-01
-2.37979E-01,-5.69927E-01
-2.37975E-01,-5.70156E-01
-2.37972E-01,-5.70003E-01
-2.37969E-01,-5.70461E-01
