in s,C1 in V
-2.35147E-01,-1.31456E+00
-2.35144E-01,-1.31616E+00
-2.35141E-01,-1.31814E+00
-2.35137E-01,-1.32081E+00
-2.35134E-01,-1.32272E+00
-2.35131E-01,-1.32501E+00
-2.35127E-01,-1.32653E+00
-2.35124E-01,-1.32768E+00
-2.35121E-01,-1.32936E+00
-2.35117E-01,-1.33104E+00
-2.35114E-01,-1.33279E+00
-2.35111E-01,-1.33470E+00
-2.35108E-01,-1.33615E+00
-2.35104E-01,-1.33775E+00
-2.35101E-01,-1.33935E+00
-2.35098E-01,-1.34111E+00
-2.35094E-01,-1.34240E+00
-2.35091E-01,-1.34347E+00
-2.35088E-01,-1.34507E+00
-2.35084E-01,-1.34675E+00
-2.35081E-01,-1.34874E+00
-2.35078E-01,-1.35003E+00
-2.35075E-01,-1.35255E+00
-2.35071E-01,-1.35476E+00
-2.35068E-01,-1.35606E+00
-2.35065E-01,-1.35827E+00
-2.35061E-01,-1.36010E+00
-2.35058E-01,-1.36102E+00
-2.35055E-01,-1.36201E+00
-2.35052E-01,-1.36415E+00
-2.35048E-01,-1.36575E+00
-2.35045E-01,-1.36789E+00
-2.35042E-01,-1.36956E+00
-2.35038E-01,-1.37193E+00
-2.35035E-01,-1.37361E+00
-2.35032E-01,-1.37551E+00
-2.35028E-01,-1.37613E+00
-2.35025E-01,-1.37773E+00
-2.35022E-01,-1.37902E+00
-2.35019E-01,-1.37971E+00
-2.35015E-01,-1.37994E+00
-2.35012E-01,-1.38101E+00
-2.35009E-01,-1.38162E+00
-2.35005E-01,-1.38391E+00
-2.35002E-01,-1.38520E+00
-2.34999E-01,-1.38635E+00
-2.34995E-01,-1.38787E+00
-2.34992E-01,-1.38841E+00
-2.34989E-01,-1.38971E+00
-2.34986E-01,-1.39123E+00
-2.34982E-01,-1.39299E+00
-2.34979E-01,-1.39405E+00
-2.34976E-01,-1.39650E+00
-2.34972E-01,-1.39856E+00
-2.34969E-01,-1.39848E+00
-2.34966E-01,-1.40008E+00
-2.34963E-01,-1.40115E+00
-2.34959E-01,-1.40191E+00
-2.34956E-01,-1.40351E+00
-2.34953E-01,-1.40466E+00
-2.34949E-01,-1.40641E+00
-2.34946E-01,-1.40809E+00
-2.34943E-01,-1.41000E+00
-2.34939E-01,-1.41221E+00
-2.34936E-01,-1.41305E+00
-2.34933E-01,-1.41435E+00
-2.34930E-01,-1.41648E+00
-2.34926E-01,-1.41824E+00
-2.34923E-01,-1.41908E+00
-2.34920E-01,-1.41977E+00
-2.34916E-01,-1.42083E+00
-2.34913E-01,-1.42259E+00
-2.34910E-01,-1.42381E+00
-2.34906E-01,-1.42450E+00
-2.34903E-01,-1.42564E+00
-2.34900E-01,-1.42617E+00
-2.34897E-01,-1.42785E+00
-2.34893E-01,-1.42862E+00
-2.34890E-01,-1.42930E+00
-2.34887E-01,-1.43083E+00
-2.34883E-01,-1.43151E+00
-2.34880E-01,-1.43182E+00
-2.34877E-01,-1.43235E+00
-2.34874E-01,-1.43335E+00
-2.34870E-01,-1.43411E+00
-2.34867E-01,-1.43441E+00
-2.34864E-01,-1.43525E+00
-2.34860E-01,-1.43640E+00
-2.34857E-01,-1.43708E+00
-2.34854E-01,-1.43838E+00
-2.34850E-01,-1.44052E+00
-2.34847E-01,-1.44174E+00
-2.34844E-01,-1.44273E+00
-2.34841E-01,-1.44372E+00
-2.34837E-01,-1.44441E+00
-2.34834E-01,-1.44586E+00
-2.34831E-01,-1.44647E+00
-2.34827E-01,-1.44632E+00
-2.34824E-01,-1.44792E+00
-2.34821E-01,-1.44845E+00
-2.34818E-01,-1.44868E+00
-2.34814E-01,-1.44952E+00
-2.34811E-01,-1.44975E+00
-2.34808E-01,-1.45044E+00
-2.34804E-01,-1.45158E+00
-2.34801E-01,-1.45105E+00
-2.34798E-01,-1.45311E+00
-2.34794E-01,-1.45333E+00
-2.34791E-01,-1.45486E+00
-2.34788E-01,-1.45578E+00
-2.34785E-01,-1.45692E+00
-2.34781E-01,-1.45806E+00
-2.34778E-01,-1.45860E+00
-2.34775E-01,-1.45951E+00
-2.34771E-01,-1.46051E+00
-2.34768E-01,-1.46180E+00
-2.34765E-01,-1.46241E+00
-2.34761E-01,-1.46287E+00
-2.34758E-01,-1.46234E+00
-2.34755E-01,-1.46249E+00
-2.34752E-01,-1.46341E+00
-2.34748E-01,-1.46432E+00
-2.34745E-01,-1.46554E+00
-2.34742E-01,-1.46608E+00
-2.34738E-01,-1.46600E+00
-2.34735E-01,-1.46753E+00
-2.34732E-01,-1.46814E+00
-2.34729E-01,-1.46943E+00
-2.34725E-01,-1.47020E+00
-2.34722E-01,-1.47027E+00
-2.34719E-01,-1.47172E+00
-2.34715E-01,-1.47294E+00
-2.34712E-01,-1.47248E+00
-2.34709E-01,-1.47371E+00
-2.34705E-01,-1.47424E+00
-2.34702E-01,-1.47561E+00
-2.34699E-01,-1.47668E+00
-2.34696E-01,-1.47653E+00
-2.34692E-01,-1.47721E+00
-2.34689E-01,-1.47775E+00
-2.34686E-01,-1.47851E+00
-2.34682E-01,-1.47920E+00
-2.34679E-01,-1.47966E+00
-2.34676E-01,-1.48011E+00
-2.34672E-01,-1.48103E+00
-2.34669E-01,-1.48179E+00
-2.34666E-01,-1.48233E+00
-2.34663E-01,-1.48248E+00
-2.34659E-01,-1.48256E+00
-2.34656E-01,-1.48347E+00
-2.34653E-01,-1.48431E+00
-2.34649E-01,-1.48484E+00
-2.34646E-01,-1.48477E+00
-2.34643E-01,-1.48462E+00
-2.34640E-01,-1.48507E+00
-2.34636E-01,-1.48477E+00
-2.34633E-01,-1.48538E+00
-2.34630E-01,-1.48561E+00
-2.34626E-01,-1.48561E+00
-2.34623E-01,-1.48576E+00
-2.34620E-01,-1.48530E+00
-2.34616E-01,-1.48622E+00
-2.34613E-01,-1.48561E+00
-2.34610E-01,-1.48683E+00
-2.34607E-01,-1.48690E+00
-2.34603E-01,-1.48690E+00
-2.34600E-01,-1.48736E+00
-2.34597E-01,-1.48790E+00
-2.34593E-01,-1.48912E+00
-2.34590E-01,-1.48927E+00
-2.34587E-01,-1.48950E+00
-2.34583E-01,-1.49011E+00
-2.34580E-01,-1.49079E+00
-2.34577E-01,-1.49079E+00
-2.34574E-01,-1.49171E+00
-2.34570E-01,-1.49240E+00
-2.34567E-01,-1.49308E+00
-2.34564E-01,-1.49408E+00
-2.34560E-01,-1.49491E+00
-2.34557E-01,-1.49530E+00
-2.34554E-01,-1.49697E+00
-2.34551E-01,-1.49743E+00
-2.34547E-01,-1.49728E+00
-2.34544E-01,-1.49728E+00
-2.34541E-01,-1.49759E+00
-2.34537E-01,-1.49736E+00
-2.34534E-01,-1.49842E+00
-2.34531E-01,-1.49858E+00
-2.34527E-01,-1.49820E+00
-2.34524E-01,-1.49873E+00
-2.34521E-01,-1.49842E+00
-2.34518E-01,-1.49820E+00
-2.34514E-01,-1.49842E+00
-2.34511E-01,-1.49751E+00
-2.34508E-01,-1.49682E+00
-2.34504E-01,-1.49675E+00
-2.34501E-01,-1.49636E+00
-2.34498E-01,-1.49606E+00
-2.34494E-01,-1.49606E+00
-2.34491E-01,-1.49636E+00
-2.34488E-01,-1.49621E+00
-2.34485E-01,-1.49598E+00
-2.34481E-01,-1.49743E+00
-2.34478E-01,-1.49667E+00
-2.34475E-01,-1.49705E+00
-2.34471E-01,-1.49774E+00
-2.34468E-01,-1.49720E+00
-2.34465E-01,-1.49789E+00
-2.34462E-01,-1.49812E+00
-2.34458E-01,-1.49865E+00
-2.34455E-01,-1.49865E+00
-2.34452E-01,-1.49850E+00
-2.34448E-01,-1.49827E+00
-2.34445E-01,-1.49881E+00
-2.34442E-01,-1.49858E+00
-2.34438E-01,-1.49789E+00
-2.34435E-01,-1.49759E+00
-2.34432E-01,-1.49804E+00
-2.34429E-01,-1.49842E+00
-2.34425E-01,-1.49858E+00
-2.34422E-01,-1.49926E+00
-2.34419E-01,-1.49888E+00
-2.34415E-01,-1.49957E+00
-2.34412E-01,-1.50056E+00
-2.34409E-01,-1.50102E+00
-2.34406E-01,-1.50109E+00
-2.34402E-01,-1.50140E+00
-2.34399E-01,-1.50201E+00
-2.34396E-01,-1.50209E+00
-2.34392E-01,-1.50178E+00
-2.34389E-01,-1.50171E+00
-2.34386E-01,-1.50109E+00
-2.34382E-01,-1.50087E+00
-2.34379E-01,-1.50079E+00
-2.34376E-01,-1.50033E+00
-2.34373E-01,-1.50102E+00
-2.34369E-01,-1.50064E+00
-2.34366E-01,-1.49972E+00
-2.34363E-01,-1.49957E+00
-2.34359E-01,-1.49957E+00
-2.34356E-01,-1.49919E+00
-2.34353E-01,-1.49842E+00
-2.34349E-01,-1.49720E+00
-2.34346E-01,-1.49804E+00
-2.34343E-01,-1.49751E+00
-2.34340E-01,-1.49713E+00
-2.34336E-01,-1.49766E+00
-2.34333E-01,-1.49797E+00
-2.34330E-01,-1.49644E+00
-2.34326E-01,-1.49621E+00
-2.34323E-01,-1.49659E+00
-2.34320E-01,-1.49759E+00
-2.34317E-01,-1.49835E+00
-2.34313E-01,-1.49766E+00
-2.34310E-01,-1.49774E+00
-2.34307E-01,-1.49820E+00
-2.34303E-01,-1.49774E+00
-2.34300E-01,-1.49804E+00
-2.34297E-01,-1.49812E+00
-2.34293E-01,-1.49820E+00
-2.34290E-01,-1.49804E+00
-2.34287E-01,-1.49697E+00
-2.34284E-01,-1.49743E+00
-2.34280E-01,-1.49659E+00
-2.34277E-01,-1.49690E+00
-2.34274E-01,-1.49659E+00
-2.34270E-01,-1.49491E+00
-2.34267E-01,-1.49484E+00
-2.34264E-01,-1.49499E+00
-2.34260E-01,-1.49453E+00
-2.34257E-01,-1.49438E+00
-2.34254E-01,-1.49347E+00
-2.34251E-01,-1.49339E+00
