in s,C1 in V
-2.35147E-01,-1.50323E+00
-2.35144E-01,-1.50476E+00
-2.35141E-01,-1.46608E+00
-2.35137E-01,-1.40214E+00
-2.35134E-01,-1.40329E+00
-2.35131E-01,-1.40290E+00
-2.35127E-01,-1.40260E+00
-2.35124E-01,-1.32699E+00
-2.35121E-01,-1.29411E+00
-2.35117E-01,-1.29403E+00
-2.35114E-01,-1.29434E+00
-2.35111E-01,-1.29022E+00
-2.35108E-01,-1.19043E+00
-2.35104E-01,-1.19218E+00
-2.35101E-01,-1.19271E+00
-2.35098E-01,-1.19325E+00
-2.35094E-01,-1.14839E+00
-2.35091E-01,-1.09140E+00
-2.35088E-01,-1.09132E+00
-2.35084E-01,-1.09124E+00
-2.35081E-01,-1.09163E+00
-2.35078E-01,-1.00343E+00
-2.35075E-01,-9.82067E-01
-2.35071E-01,-9.80923E-01
-2.35068E-01,-9.80388E-01
-2.35065E-01,-9.66274E-01
-2.35061E-01,-8.78155E-01
-2.35058E-01,-8.79680E-01
-2.35055E-01,-8.79299E-01
-2.35052E-01,-8.77926E-01
-2.35048E-01,-8.26198E-01
-2.35045E-01,-7.76226E-01
-2.35042E-01,-7.76913E-01
-2.35038E-01,-7.76989E-01
-2.35035E-01,-7.77065E-01
-2.35032E-01,-6.99550E-01
-2.35028E-01,-6.86428E-01
-2.35025E-01,-6.84902E-01
-2.35022E-01,-6.85055E-01
-2.35019E-01,-6.62853E-01
-2.35015E-01,-5.92357E-01
-2.35012E-01,-5.91442E-01
-2.35009E-01,-5.91823E-01
-2.35005E-01,-5.91366E-01
-2.35002E-01,-5.42919E-01
-2.34999E-01,-5.06679E-01
-2.34995E-01,-5.06374E-01
-2.34992E-01,-5.06374E-01
-2.34989E-01,-5.06145E-01
-2.34986E-01,-4.37176E-01
-2.34982E-01,-4.31530E-01
-2.34979E-01,-4.31072E-01
-2.34976E-01,-4.31301E-01
-2.34972E-01,-4.05514E-01
-2.34969E-01,-3.55388E-01
-2.34966E-01,-3.54931E-01
-2.34963E-01,-3.54320E-01
-2.34959E-01,-3.53329E-01
-2.34956E-01,-3.17089E-01
-2.34953E-01,-2.94430E-01
-2.34949E-01,-2.93896E-01
-2.34946E-01,-2.94277E-01
-2.34943E-01,-2.94048E-01
-2.34939E-01,-2.43465E-01
-2.34936E-01,-2.42931E-01
-2.34933E-01,-2.42779E-01
-2.34930E-01,-2.43465E-01
-2.34926E-01,-2.24163E-01
-2.34923E-01,-1.94256E-01
-2.34920E-01,-1.93035E-01
-2.34916E-01,-1.93645E-01
-2.34913E-01,-1.93111E-01
-2.34910E-01,-1.68392E-01
-2.34906E-01,-1.58703E-01
-2.34903E-01,-1.58779E-01
-2.34900E-01,-1.58016E-01
-2.34897E-01,-1.55804E-01
-2.34893E-01,-1.31466E-01
-2.34890E-01,-1.30779E-01
-2.34887E-01,-1.30932E-01
-2.34883E-01,-1.31389E-01
-2.34880E-01,-1.22845E-01
-2.34877E-01,-1.13537E-01
-2.34874E-01,-1.14452E-01
-2.34870E-01,-1.15139E-01
-2.34867E-01,-1.15139E-01
-2.34864E-01,-1.14910E-01
-2.34860E-01,-1.14910E-01
-2.34857E-01,-1.14529E-01
-2.34854E-01,-1.14681E-01
-2.34850E-01,-1.14681E-01
-2.34847E-01,-1.14376E-01
-2.34844E-01,-1.13460E-01
-2.34841E-01,-1.13842E-01
-2.34837E-01,-1.12545E-01
-2.34834E-01,-1.20022E-01
-2.34831E-01,-1.28185E-01
-2.34827E-01,-1.26736E-01
-2.34824E-01,-1.26278E-01
-2.34821E-01,-1.26278E-01
-2.34818E-01,-1.49166E-01
-2.34814E-01,-1.51378E-01
-2.34811E-01,-1.52141E-01
