in s,C1 in V
-2.35147E-01,-1.07052E-01
-2.35144E-01,-1.06670E-01
-2.35141E-01,-1.07738E-01
-2.35137E-01,-1.05907E-01
-2.35134E-01,-1.04610E-01
-2.35131E-01,-1.04915E-01
-2.35127E-01,-1.04305E-01
-2.35124E-01,-1.04076E-01
-2.35121E-01,-1.04458E-01
-2.35117E-01,-1.03313E-01
-2.35114E-01,-1.03542E-01
-2.35111E-01,-1.04000E-01
-2.35108E-01,-1.03542E-01
-2.35104E-01,-1.04076E-01
-2.35101E-01,-1.04381E-01
-2.35098E-01,-1.04610E-01
-2.35094E-01,-1.05755E-01
-2.35091E-01,-1.04763E-01
-2.35088E-01,-1.05144E-01
-2.35084E-01,-1.05068E-01
-2.35081E-01,-1.04305E-01
-2.35078E-01,-1.04687E-01
-2.35075E-01,-1.04305E-01
-2.35071E-01,-1.03924E-01
-2.35068E-01,-1.03466E-01
-2.35065E-01,-1.03924E-01
-2.35061E-01,-1.03390E-01
-2.35058E-01,-1.03390E-01
-2.35055E-01,-1.03161E-01
-2.35052E-01,-1.03542E-01
-2.35048E-01,-1.03008E-01
-2.35045E-01,-1.03618E-01
-2.35042E-01,-1.02779E-01
-2.35038E-01,-1.02627E-01
-2.35035E-01,-1.02169E-01
-2.35032E-01,-1.01482E-01
-2.35028E-01,-1.01482E-01
-2.35025E-01,-1.02093E-01
-2.35022E-01,-1.02398E-01
-2.35019E-01,-1.02321E-01
-2.35015E-01,-1.03008E-01
-2.35012E-01,-1.02016E-01
-2.35009E-01,-1.02093E-01
-2.35005E-01,-1.01482E-01
-2.35002E-01,-1.00872E-01
-2.34999E-01,-1.00490E-01
-2.34995E-01,-1.00033E-01
-2.34992E-01,-1.00414E-01
-2.34989E-01,-1.00185E-01
-2.34986E-01,-1.00262E-01
-2.34982E-01,-1.00414E-01
-2.34979E-01,-1.01253E-01
-2.34976E-01,-1.00567E-01
-2.34972E-01,-1.00872E-01
-2.34969E-01,-1.00033E-01
-2.34966E-01,-9.97275E-02
-2.34963E-01,-9.92697E-02
-2.34959E-01,-9.94223E-02
-2.34956E-01,-9.92697E-02
-2.34953E-01,-9.98801E-02
-2.34949E-01,-9.95749E-02
-2.34946E-01,-9.88882E-02
-2.34943E-01,-9.85068E-02
-2.34939E-01,-9.88882E-02
-2.34936E-01,-9.85068E-02
-2.34933E-01,-9.88882E-02
-2.34930E-01,-9.84305E-02
-2.34926E-01,-9.83542E-02
-2.34923E-01,-9.86594E-02
-2.34920E-01,-9.74387E-02
-2.34916E-01,-1.06591E+00
-2.34913E-01,-2.25221E+00
-2.34910E-01,-2.24252E+00
-2.34906E-01,-2.24359E+00
-2.34903E-01,-2.24458E+00
-2.34900E-01,-2.24534E+00
-2.34897E-01,-2.24702E+00
-2.34893E-01,-2.24664E+00
-2.34890E-01,-2.24839E+00
-2.34887E-01,-2.24931E+00
-2.34883E-01,-2.24961E+00
-2.34880E-01,-2.25122E+00
-2.34877E-01,-2.25236E+00
-2.34874E-01,-2.25206E+00
-2.34870E-01,-2.25244E+00
-2.34867E-01,-2.25297E+00
-2.34864E-01,-2.25190E+00
-2.34860E-01,-2.25251E+00
-2.34857E-01,-2.25145E+00
-2.34854E-01,-2.25145E+00
-2.34850E-01,-2.25175E+00
-2.34847E-01,-2.25198E+00
-2.34844E-01,-2.25198E+00
-2.34841E-01,-2.25221E+00
-2.34837E-01,-2.25259E+00
-2.34834E-01,-2.25244E+00
-2.34831E-01,-2.25167E+00
-2.34827E-01,-2.25183E+00
-2.34824E-01,-2.25091E+00
-2.34821E-01,-2.25030E+00
-2.34818E-01,-2.25045E+00
-2.34814E-01,-2.25091E+00
-2.34811E-01,-2.25183E+00
-2.34808E-01,-2.25137E+00
-2.34804E-01,-2.25244E+00
-2.34801E-01,-2.25259E+00
-2.34798E-01,-2.25259E+00
-2.34794E-01,-2.25228E+00
-2.34791E-01,-2.25282E+00
-2.34788E-01,-2.25221E+00
-2.34785E-01,-2.25198E+00
-2.34781E-01,-2.25267E+00
-2.34778E-01,-2.25206E+00
-2.34775E-01,-2.25183E+00
-2.34771E-01,-2.25183E+00
-2.34768E-01,-2.25160E+00
-2.34765E-01,-2.25198E+00
-2.34761E-01,-2.25228E+00
-2.34758E-01,-2.25221E+00
-2.34755E-01,-2.25213E+00
-2.34752E-01,-2.25259E+00
-2.34748E-01,-2.25267E+00
-2.34745E-01,-2.25259E+00
-2.34742E-01,-2.25305E+00
-2.34738E-01,-2.25328E+00
-2.34735E-01,-2.25267E+00
-2.34732E-01,-2.25267E+00
-2.34729E-01,-2.25358E+00
-2.34725E-01,-2.25442E+00
-2.34722E-01,-2.25549E+00
-2.34719E-01,-2.25473E+00
-2.34715E-01,-2.25557E+00
-2.34712E-01,-2.25709E+00
-2.34709E-01,-2.25640E+00
-2.34705E-01,-2.25740E+00
-2.34702E-01,-2.25816E+00
-2.34699E-01,-2.25808E+00
-2.34696E-01,-2.25946E+00
-2.34692E-01,-2.25999E+00
-2.34689E-01,-2.25953E+00
-2.34686E-01,-2.25900E+00
-2.34682E-01,-2.25999E+00
-2.34679E-01,-2.25984E+00
-2.34676E-01,-2.25999E+00
-2.34672E-01,-2.25991E+00
-2.34669E-01,-2.25946E+00
-2.34666E-01,-2.25900E+00
-2.34663E-01,-2.25824E+00
-2.34659E-01,-2.25862E+00
-2.34656E-01,-2.25930E+00
-2.34653E-01,-2.25854E+00
-2.34649E-01,-2.25869E+00
-2.34646E-01,-2.25915E+00
-2.34643E-01,-2.25900E+00
-2.34640E-01,-2.25839E+00
-2.34636E-01,-2.25885E+00
-2.34633E-01,-2.25885E+00
-2.34630E-01,-2.26007E+00
-2.34626E-01,-2.26045E+00
-2.34623E-01,-2.26091E+00
-2.34620E-01,-2.26091E+00
-2.34616E-01,-2.26075E+00
-2.34613E-01,-2.26113E+00
-2.34610E-01,-2.26228E+00
-2.34607E-01,-2.26175E+00
-2.34603E-01,-2.26243E+00
-2.34600E-01,-2.26335E+00
-2.34597E-01,-2.26312E+00
-2.34593E-01,-2.26297E+00
-2.34590E-01,-2.26403E+00
-2.34587E-01,-2.26396E+00
-2.34583E-01,-2.26388E+00
-2.34580E-01,-2.26434E+00
-2.34577E-01,-2.26342E+00
-2.34574E-01,-2.26373E+00
-2.34570E-01,-2.26373E+00
-2.34567E-01,-2.26342E+00
-2.34564E-01,-2.26358E+00
-2.34560E-01,-2.26388E+00
-2.34557E-01,-2.26358E+00
-2.34554E-01,-2.26381E+00
-2.34551E-01,-2.26449E+00
-2.34547E-01,-2.26426E+00
-2.34544E-01,-2.26472E+00
-2.34541E-01,-2.26587E+00
-2.34537E-01,-2.26556E+00
-2.34534E-01,-2.26525E+00
-2.34531E-01,-2.26609E+00
-2.34527E-01,-2.26609E+00
-2.34524E-01,-2.26655E+00
-2.34521E-01,-2.26663E+00
-2.34518E-01,-2.26587E+00
-2.34514E-01,-2.26709E+00
-2.34511E-01,-2.26800E+00
-2.34508E-01,-2.26724E+00
-2.34504E-01,-2.26655E+00
-2.34501E-01,-2.26716E+00
-2.34498E-01,-2.26716E+00
-2.34494E-01,-2.26747E+00
-2.34491E-01,-2.26831E+00
-2.34488E-01,-2.26793E+00
-2.34485E-01,-2.26785E+00
-2.34481E-01,-2.26869E+00
-2.34478E-01,-2.26861E+00
-2.34475E-01,-2.26861E+00
-2.34471E-01,-2.26892E+00
-2.34468E-01,-2.26861E+00
-2.34465E-01,-2.26922E+00
-2.34462E-01,-2.26892E+00
-2.34458E-01,-2.26869E+00
-2.34455E-01,-2.26831E+00
-2.34452E-01,-2.26754E+00
-2.34448E-01,-2.26709E+00
-2.34445E-01,-2.26770E+00
-2.34442E-01,-2.26670E+00
-2.34438E-01,-2.26587E+00
-2.34435E-01,-2.26609E+00
-2.34432E-01,-2.26594E+00
-2.34429E-01,-2.26617E+00
-2.34425E-01,-2.26655E+00
-2.34422E-01,-2.26670E+00
-2.34419E-01,-2.26655E+00
-2.34415E-01,-2.26693E+00
-2.34412E-01,-2.26808E+00
-2.34409E-01,-2.26777E+00
-2.34406E-01,-2.26892E+00
-2.34402E-01,-2.26953E+00
-2.34399E-01,-2.27037E+00
-2.34396E-01,-2.27090E+00
-2.34392E-01,-2.27098E+00
-2.34389E-01,-2.27121E+00
-2.34386E-01,-1.99510E+00
-2.34382E-01,-3.27236E-01
-2.34379E-01,-1.26278E-01
-2.34376E-01,-1.26583E-01
-2.34373E-01,-1.25057E-01
-2.34369E-01,-1.24523E-01
-2.34366E-01,-1.24447E-01
-2.34363E-01,-1.23226E-01
-2.34359E-01,-1.22997E-01
-2.34356E-01,-1.23379E-01
-2.34353E-01,-1.22616E-01
-2.34349E-01,-1.22082E-01
-2.34346E-01,-1.22005E-01
-2.34343E-01,-1.21548E-01
-2.34340E-01,-1.20861E-01
-2.34336E-01,-1.21090E-01
-2.34333E-01,-1.19488E-01
-2.34330E-01,-1.19259E-01
-2.34326E-01,-1.19182E-01
-2.34323E-01,-1.17962E-01
-2.34320E-01,-1.18114E-01
-2.34317E-01,-1.17580E-01
-2.34313E-01,-1.17122E-01
-2.34310E-01,-1.17657E-01
-2.34307E-01,-1.17046E-01
-2.34303E-01,-1.16741E-01
-2.34300E-01,-1.16207E-01
-2.34297E-01,-1.16588E-01
-2.34293E-01,-1.16436E-01
-2.34290E-01,-1.15444E-01
-2.34287E-01,-1.14834E-01
-2.34284E-01,-1.14529E-01
-2.34280E-01,-1.14223E-01
-2.34277E-01,-1.13918E-01
-2.34274E-01,-1.13155E-01
-2.34270E-01,-1.12545E-01
-2.34267E-01,-1.12850E-01
-2.34264E-01,-1.11858E-01
-2.34260E-01,-1.12697E-01
-2.34257E-01,-1.12316E-01
-2.34254E-01,-1.12697E-01
-2.34251E-01,-1.12545E-01
-2.34247E-01,-1.13460E-01
-2.34244E-01,-1.13003E-01
-2.34241E-01,-1.13232E-01
-2.34237E-01,-1.13155E-01
-2.34234E-01,-1.13003E-01
-2.34231E-01,-1.13689E-01
-2.34228E-01,-1.13842E-01
-2.34224E-01,-1.13079E-01
-2.34221E-01,-1.13155E-01
-2.34218E-01,-1.12545E-01
-2.34214E-01,-1.12316E-01
-2.34211E-01,-1.12163E-01
-2.34208E-01,-1.12392E-01
-2.34204E-01,-1.12087E-01
-2.34201E-01,-1.11858E-01
-2.34198E-01,-1.11935E-01
-2.34195E-01,-1.11324E-01
-2.34191E-01,-1.11629E-01
-2.34188E-01,-1.11324E-01
-2.34185E-01,-1.11477E-01
-2.34181E-01,-1.11248E-01
-2.34178E-01,-1.11172E-01
-2.34175E-01,-1.10103E-01
-2.34171E-01,-1.09875E-01
-2.34168E-01,-1.08120E-01
-2.34165E-01,-1.08806E-01
-2.34162E-01,-1.08196E-01
-2.34158E-01,-1.07738E-01
-2.34155E-01,-1.07281E-01
-2.34152E-01,-1.07509E-01
-2.34148E-01,-1.06823E-01
-2.34145E-01,-1.06747E-01
-2.34142E-01,-1.07281E-01
-2.34139E-01,-1.06670E-01
-2.34135E-01,-1.06212E-01
-2.34132E-01,-1.06975E-01
-2.34129E-01,-1.06441E-01
-2.34125E-01,-1.06060E-01
-2.34122E-01,-1.05678E-01
-2.34119E-01,-1.06060E-01
-2.34115E-01,-1.05221E-01
-2.34112E-01,-1.06289E-01
-2.34109E-01,-1.05450E-01
-2.34106E-01,-1.05678E-01
-2.34102E-01,-1.05373E-01
-2.34099E-01,-1.04915E-01
-2.34096E-01,-1.06212E-01
-2.34092E-01,-1.06441E-01
-2.34089E-01,-1.05984E-01
-2.34086E-01,-1.06518E-01
-2.34082E-01,-1.07052E-01
-2.34079E-01,-1.06670E-01
-2.34076E-01,-1.06212E-01
-2.34073E-01,-1.06365E-01
-2.34069E-01,-1.06212E-01
-2.34066E-01,-1.05831E-01
-2.34063E-01,-1.05678E-01
-2.34059E-01,-1.04763E-01
-2.34056E-01,-1.04610E-01
-2.34053E-01,-1.04687E-01
-2.34050E-01,-1.03390E-01
-2.34046E-01,-1.03847E-01
-2.34043E-01,-1.04458E-01
-2.34040E-01,-1.03466E-01
-2.34036E-01,-1.03084E-01
-2.34033E-01,-1.02016E-01
-2.34030E-01,-1.02550E-01
-2.34026E-01,-1.03313E-01
-2.34023E-01,-1.02627E-01
-2.34020E-01,-1.02016E-01
-2.34017E-01,-1.01024E-01
-2.34013E-01,-1.01406E-01
-2.34010E-01,-9.99564E-02
-2.34007E-01,-9.94223E-02
-2.34003E-01,-9.98038E-02
-2.34000E-01,-9.91171E-02
-2.33997E-01,-9.92697E-02
-2.33994E-01,-9.91171E-02
-2.33990E-01,-9.85068E-02
-2.33987E-01,-9.84305E-02
-2.33984E-01,-9.87357E-02
-2.33980E-01,-9.81253E-02
-2.33977E-01,-9.74387E-02
-2.33974E-01,-9.73624E-02
-2.33970E-01,-9.53024E-02
-2.33967E-01,-9.54550E-02
-2.33964E-01,-9.64468E-02
-2.33961E-01,-9.49210E-02
-2.33957E-01,-9.50735E-02
-2.33954E-01,-9.54550E-02
-2.33951E-01,-9.56839E-02
-2.33947E-01,-9.58365E-02
-2.33944E-01,-9.66757E-02
-2.33941E-01,-9.67520E-02
-2.33937E-01,-9.72861E-02
-2.33934E-01,-9.65231E-02
-2.33931E-01,-9.65994E-02
-2.33928E-01,-9.70572E-02
