in s,C1 in V
-2.35147E-01,-1.60440E+00
-2.35144E-01,-1.60211E+00
-2.35141E-01,-1.60005E+00
-2.35137E-01,-1.59753E+00
-2.35134E-01,-1.59600E+00
-2.35131E-01,-1.59379E+00
-2.35127E-01,-1.59097E+00
-2.35124E-01,-1.58883E+00
-2.35121E-01,-1.58769E+00
-2.35117E-01,-1.58456E+00
-2.35114E-01,-1.58227E+00
-2.35111E-01,-1.58105E+00
-2.35108E-01,-1.57838E+00
-2.35104E-01,-1.57632E+00
-2.35101E-01,-1.57472E+00
-2.35098E-01,-1.57258E+00
-2.35094E-01,-1.57052E+00
-2.35091E-01,-1.56831E+00
-2.35088E-01,-1.56678E+00
-2.35084E-01,-1.56449E+00
-2.35081E-01,-1.56198E+00
-2.35078E-01,-1.55954E+00
-2.35075E-01,-1.55725E+00
-2.35071E-01,-1.55549E+00
-2.35068E-01,-1.55252E+00
-2.35065E-01,-1.55053E+00
-2.35061E-01,-1.54802E+00
-2.35058E-01,-1.54412E+00
-2.35055E-01,-1.54214E+00
-2.35052E-01,-1.53894E+00
-2.35048E-01,-1.53741E+00
-2.35045E-01,-1.53444E+00
-2.35042E-01,-1.53253E+00
-2.35038E-01,-1.52917E+00
-2.35035E-01,-1.52711E+00
-2.35032E-01,-1.52398E+00
-2.35028E-01,-1.52230E+00
-2.35025E-01,-1.52070E+00
-2.35022E-01,-1.51689E+00
-2.35019E-01,-1.51414E+00
-2.35015E-01,-1.51124E+00
-2.35012E-01,-1.50834E+00
-2.35009E-01,-1.50598E+00
-2.35005E-01,-1.50308E+00
-2.35002E-01,-1.50041E+00
-2.34999E-01,-1.49827E+00
-2.34995E-01,-1.49522E+00
-2.34992E-01,-1.49209E+00
-2.34989E-01,-1.48935E+00
-2.34986E-01,-1.48591E+00
-2.34982E-01,-1.48317E+00
-2.34979E-01,-1.48111E+00
-2.34976E-01,-1.47775E+00
-2.34972E-01,-1.47477E+00
-2.34969E-01,-1.47218E+00
-2.34966E-01,-1.46951E+00
-2.34963E-01,-1.46577E+00
-2.34959E-01,-1.46409E+00
-2.34956E-01,-1.46104E+00
-2.34953E-01,-1.45875E+00
-2.34949E-01,-1.45539E+00
-2.34946E-01,-1.45250E+00
-2.34943E-01,-1.44967E+00
-2.34939E-01,-1.44677E+00
-2.34936E-01,-1.44403E+00
-2.34933E-01,-1.44227E+00
-2.34930E-01,-1.43930E+00
-2.34926E-01,-1.43708E+00
-2.34923E-01,-1.43502E+00
-2.34920E-01,-1.43167E+00
-2.34916E-01,-1.42968E+00
-2.34913E-01,-1.42739E+00
-2.34910E-01,-1.42465E+00
-2.34906E-01,-1.42205E+00
-2.34903E-01,-1.41931E+00
-2.34900E-01,-1.41580E+00
-2.34897E-01,-1.41351E+00
-2.34893E-01,-1.41076E+00
-2.34890E-01,-1.40680E+00
-2.34887E-01,-1.40413E+00
-2.34883E-01,-1.40039E+00
-2.34880E-01,-1.39733E+00
-2.34877E-01,-1.39497E+00
-2.34874E-01,-1.39268E+00
-2.34870E-01,-1.39009E+00
-2.34867E-01,-1.38734E+00
-2.34864E-01,-1.38475E+00
-2.34860E-01,-1.38169E+00
-2.34857E-01,-1.38009E+00
-2.34854E-01,-1.37620E+00
-2.34850E-01,-1.37437E+00
-2.34847E-01,-1.37117E+00
-2.34844E-01,-1.36827E+00
-2.34841E-01,-1.36445E+00
-2.34837E-01,-1.36117E+00
-2.34834E-01,-1.35842E+00
-2.34831E-01,-1.35629E+00
-2.34827E-01,-1.35293E+00
-2.34824E-01,-1.34965E+00
-2.34821E-01,-1.34683E+00
-2.34818E-01,-1.34294E+00
-2.34814E-01,-1.33989E+00
-2.34811E-01,-1.33699E+00
-2.34808E-01,-1.33401E+00
-2.34804E-01,-1.33104E+00
-2.34801E-01,-1.32867E+00
-2.34798E-01,-1.32486E+00
-2.34794E-01,-1.32188E+00
-2.34791E-01,-1.31875E+00
-2.34788E-01,-1.31608E+00
-2.34785E-01,-1.31379E+00
-2.34781E-01,-1.31013E+00
-2.34778E-01,-1.30716E+00
-2.34775E-01,-1.30494E+00
-2.34771E-01,-1.30143E+00
-2.34768E-01,-1.29892E+00
-2.34765E-01,-1.29586E+00
-2.34761E-01,-1.29228E+00
-2.34758E-01,-1.28930E+00
-2.34755E-01,-1.28556E+00
-2.34752E-01,-1.28221E+00
-2.34748E-01,-1.27855E+00
-2.34745E-01,-1.27511E+00
-2.34742E-01,-1.27191E+00
-2.34738E-01,-1.26992E+00
-2.34735E-01,-1.26611E+00
-2.34732E-01,-1.26306E+00
-2.34729E-01,-1.26062E+00
-2.34725E-01,-1.25650E+00
-2.34722E-01,-1.25291E+00
-2.34719E-01,-1.24955E+00
-2.34715E-01,-1.24543E+00
-2.34712E-01,-1.24368E+00
-2.34709E-01,-1.24032E+00
-2.34705E-01,-1.23651E+00
-2.34702E-01,-1.23445E+00
-2.34699E-01,-1.23109E+00
-2.34696E-01,-1.22758E+00
-2.34692E-01,-1.22422E+00
-2.34689E-01,-1.22163E+00
-2.34686E-01,-1.21789E+00
-2.34682E-01,-1.21530E+00
-2.34679E-01,-1.21263E+00
-2.34676E-01,-1.20912E+00
-2.34672E-01,-1.20591E+00
-2.34669E-01,-1.20263E+00
-2.34666E-01,-1.19935E+00
-2.34663E-01,-1.19584E+00
-2.34659E-01,-1.19317E+00
-2.34656E-01,-1.19043E+00
-2.34653E-01,-1.18669E+00
-2.34649E-01,-1.18394E+00
-2.34646E-01,-1.18196E+00
-2.34643E-01,-1.17761E+00
-2.34640E-01,-1.17479E+00
-2.34636E-01,-1.17150E+00
-2.34633E-01,-1.16906E+00
-2.34630E-01,-1.16639E+00
-2.34626E-01,-1.16319E+00
-2.34623E-01,-1.16090E+00
-2.34620E-01,-1.15823E+00
-2.34616E-01,-1.15487E+00
-2.34613E-01,-1.15251E+00
-2.34610E-01,-1.14938E+00
-2.34607E-01,-1.14625E+00
-2.34603E-01,-1.14381E+00
-2.34600E-01,-1.14000E+00
-2.34597E-01,-1.13702E+00
-2.34593E-01,-1.13343E+00
-2.34590E-01,-1.13046E+00
-2.34587E-01,-1.12649E+00
-2.34583E-01,-1.12382E+00
-2.34580E-01,-1.12016E+00
-2.34577E-01,-1.11749E+00
-2.34574E-01,-1.11421E+00
-2.34570E-01,-1.11070E+00
-2.34567E-01,-1.10833E+00
-2.34564E-01,-1.10559E+00
-2.34560E-01,-1.10223E+00
-2.34557E-01,-1.09895E+00
-2.34554E-01,-1.09689E+00
-2.34551E-01,-1.09368E+00
-2.34547E-01,-1.09033E+00
-2.34544E-01,-1.08705E+00
-2.34541E-01,-1.08400E+00
-2.34537E-01,-1.08133E+00
-2.34534E-01,-1.07835E+00
-2.34531E-01,-1.07568E+00
-2.34527E-01,-1.07301E+00
-2.34524E-01,-1.07042E+00
